epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.36538460850715637,1.3221369981765747
,0.0009999383162408303,6,,,,
1,,11,,,0.42307692766189575,1.1983349323272705
,0.0009997532801828658,12,,,,
2,,17,,,0.557692289352417,1.0774928331375122
,0.0009994449374809851,18,,,,
3,,23,,,0.6346153616905212,0.8802354335784912
,0.0009990133642141358,24,,,,
4,,29,,,0.692307710647583,0.7982922792434692
,0.000998458666866564,30,,,,
5,,35,,,0.5769230723381042,1.4650509357452393
,0.00099778098230154,36,,,,
6,,41,,,0.75,0.692597508430481
,0.0009969804777275899,42,,,,
7,,47,,,0.6538461446762085,0.7662639617919922
,0.000996057350657239,48,,,,
8,,49,0.8125,0.5061110854148865,,
8,,53,,,0.7884615659713745,0.614870548248291
,0.0009950118288582787,54,,,,
9,,59,,,0.557692289352417,1.4700863361358643
,0.0009938441702975688,60,,,,
10,,65,,,0.692307710647583,0.9480183720588684
,0.000992554663077387,66,,,,
11,,71,,,0.692307710647583,0.9509799480438232
,0.0009911436253643444,72,,,,
12,,77,,,0.6538461446762085,0.967330813407898
,0.0009896114053108828,78,,,,
13,,83,,,0.692307710647583,0.9653980731964111
,0.0009879583809693736,84,,,,
14,,89,,,0.7115384340286255,0.944899320602417
,0.0009861849601988382,90,,,,
15,,95,,,0.6730769276618958,0.8616488575935364
,0.0009842915805643154,96,,,,
16,,99,0.9375,0.184004008769989,,
16,,101,,,0.7307692170143127,0.8176856637001038
,0.000982278709228899,102,,,,
17,,107,,,0.7884615659713745,0.6831914186477661
,0.0009801468428384714,108,,,,
18,,113,,,0.75,0.9050106406211853
,0.0009778965073991648,114,,,,
19,,119,,,0.6538461446762085,0.920677900314331
,0.0009755282581475766,120,,,,
20,,125,,,0.7307692170143127,0.7449524402618408
,0.0009730426794137723,126,,,,
21,,131,,,0.807692289352417,0.5836290717124939
,0.0009704403844771124,132,,,,
22,,137,,,0.7884615659713745,0.7183016538619995
,0.0009677220154149334,138,,,,
23,,143,,,0.692307710647583,0.9535377025604248
,0.0009648882429441253,144,,,,
24,,149,0.9375,0.16149082779884338,,
24,,149,,,0.7115384340286255,1.1632002592086792
,0.000961939766255643,150,,,,
25,,155,,,0.7115384340286255,0.9132397174835205
,0.0009588773128419901,156,,,,
26,,161,,,0.75,0.8984872102737427
,0.0009557016383177221,162,,,,
27,,167,,,0.7115384340286255,1.1043024063110352
,0.0009524135262330093,168,,,,
28,,173,,,0.6730769276618958,1.162322759628296
,0.0009490137878803073,174,,,,
29,,179,,,0.6346153616905212,1.3991039991378784
,0.0009455032620941834,180,,,,
30,,185,,,0.75,0.9099744558334351
,0.0009418828150443463,186,,,,
31,,191,,,0.7115384340286255,0.8766168355941772
,0.0009381533400219311,192,,,,
32,,197,,,0.7115384340286255,0.8794316649436951
,0.0009343157572190951,198,,,,
33,,199,1.0,0.05254611000418663,,
33,,203,,,0.7307692170143127,0.9285037517547607
,0.0009303710135019713,204,,,,
34,,209,,,0.6346153616905212,1.3471494913101196
,0.0009263200821770456,210,,,,
35,,215,,,0.6538461446762085,1.293039321899414
,0.000922163962751007,216,,,,
36,,221,,,0.5769230723381042,1.5554054975509644
,0.0009179036806841347,222,,,,
37,,227,,,0.7307692170143127,0.8866192698478699
,0.0009135402871372803,228,,,,
38,,233,,,0.7692307829856873,0.7222955226898193
,0.0009090748587125112,234,,,,
39,,239,,,0.75,0.8509947657585144
,0.0009045084971874732,240,,,,
40,,245,,,0.7115384340286255,1.1589666604995728
,0.0008998423292435448,246,,,,
41,,249,1.0,0.03796401619911194,,
41,,251,,,0.6538461446762085,1.2364633083343506
,0.0008950775061878447,252,,,,
42,,257,,,0.6730769276618958,1.0854226350784302
,0.0008902152036691643,258,,,,
43,,263,,,0.75,0.8765559792518616
,0.000885256621387894,264,,,,
44,,269,,,0.75,0.8397297263145447
,0.0008802029828000149,270,,,,
45,,275,,,0.7115384340286255,0.8366865515708923
,0.0008750555348152292,276,,,,
46,,281,,,0.7115384340286255,0.8965296149253845
,0.0008698155474893041,282,,,,
47,,287,,,0.7115384340286255,0.98935866355896
,0.0008644843137107051,288,,,,
48,,293,,,0.6730769276618958,1.058442234992981
,0.0008590631488815939,294,,,,
49,,299,1.0,0.020949166268110275,,
49,,299,,,0.6346153616905212,1.0743753910064697
,0.0008535533905932731,300,,,,
50,,305,,,0.692307710647583,1.0609606504440308
,0.0008479563982961564,306,,,,
51,,311,,,0.692307710647583,1.0659184455871582
