epoch,lr-AdamW,step,train_loss,val_loss,val_mae
29,,149,,0.05495346337556839,0.18147209286689758
,0.0009755282581475771,150,,,
30,,154,,0.05446671321988106,0.183286651968956
,0.0009738842050047931,155,,,
31,,159,,0.04826683551073074,0.17789585888385773
,0.0009721881851187409,160,,,
32,,164,,0.047271210700273514,0.17600828409194946
,0.0009704403844771131,165,,,
33,,169,,0.04805132374167442,0.17632801830768585
,0.0009686409947459461,170,,,
34,,174,,0.04940499737858772,0.17497791349887848
,0.0009667902132486011,175,,,
35,,179,,0.046378038823604584,0.17151571810245514
,0.000964888242944126,180,,,
36,,184,,0.04302578046917915,0.17027944326400757
,0.0009629352924049977,185,,,
37,,189,,0.04629703238606453,0.17045770585536957
,0.0009609315757942507,190,,,
38,,194,,0.050710950046777725,0.17708036303520203
,0.0009588773128419909,195,,,
39,,199,0.03637244179844856,,
39,,199,,0.05533300340175629,0.18545472621917725
,0.0009567727288213008,200,,,
40,,204,,0.05787336453795433,0.18661218881607056
,0.0009546180545235346,205,,,
41,,209,,0.053470678627491,0.1827208697795868
,0.0009524135262330101,210,,,
42,,214,,0.046354684978723526,0.1756027638912201
,0.0009501593857010972,215,,,
43,,219,,0.049390971660614014,0.1805931031703949
,0.0009478558801197068,220,,,
44,,224,,0.049740951508283615,0.17869170010089874
,0.0009455032620941841,225,,,
45,,229,,0.05089866742491722,0.18144802749156952
,0.0009431017896156075,230,,,
46,,234,,0.05092158168554306,0.1803985834121704
,0.0009406517260324962,235,,,
47,,239,,0.04930118843913078,0.18026472628116608
,0.000938153340021932,240,,,
48,,244,,0.04880116879940033,0.1765211671590805
,0.0009356069055600951,245,,,
49,,249,0.023132897913455963,,
49,,249,,0.049367211759090424,0.17761336266994476
,0.0009330127018922197,250,,,
50,,254,,0.05273629352450371,0.1823538839817047
,0.0009303710135019722,255,,,
51,,259,,0.05234304070472717,0.18259400129318237
,0.0009276821300802536,260,,,
52,,264,,0.053363725543022156,0.18299812078475952
,0.0009249463464934323,265,,,
53,,269,,0.05382706969976425,0.18259896337985992
,0.0009221639627510079,270,,,
54,,274,,0.049513328820466995,0.18123982846736908
,0.0009193352839727124,275,,,
55,,279,,0.04762355983257294,0.17422544956207275
,0.0009164606203550501,280,,,
56,,284,,0.04632125422358513,0.171651691198349
,0.0009135402871372812,285,,,
57,,289,,0.048341020941734314,0.1773458570241928
,0.0009105746045668523,290,,,
58,,294,,0.05803956091403961,0.19448748230934143
,0.0009075638978642773,295,,,
59,,299,0.02017015963792801,,
59,,299,,0.06710543483495712,0.2054848074913025
,0.000904508497187474,300,,,
60,,304,,0.06474600732326508,0.204138845205307
,0.0009014087375955575,305,,,
61,,309,,0.05579015985131264,0.18937373161315918
,0.0008982649590120983,310,,,
62,,314,,0.04946877807378769,0.17568476498126984
,0.0008950775061878453,315,,,
63,,319,,0.04971347749233246,0.1735651195049286
,0.00089184672866292,320,,,
64,,324,,0.04937899485230446,0.17844446003437042
,0.0008885729807284855,325,,,
65,,329,,0.04901681840419769,0.18178609013557434
,0.0008852566213878947,330,,,
66,,334,,0.04979807510972023,0.18492794036865234
,0.0008818980143173212,335,,,
67,,339,,0.047498174011707306,0.1736336648464203
,0.0008784975278258782,340,,,
68,,344,,0.051180511713027954,0.17883284389972687
,0.0008750555348152298,345,,,
69,,349,0.022318542003631592,,
69,,349,,0.05804523453116417,0.19374793767929077
,0.0008715724127386972,350,,,
70,,354,,0.06214747950434685,0.19752883911132812
,0.0008680485435598672,355,,,
71,,359,,0.056647948920726776,0.18893712759017944
,0.0008644843137107058,360,,,
72,,364,,0.05465095490217209,0.1833997517824173
,0.0008608801140491812,365,,,
73,,369,,0.05099662020802498,0.17699898779392242
,0.0008572363398164018,370,,,
74,,374,,0.05126621574163437,0.1803586333990097
,0.0008535533905932739,375,,,
75,,379,,0.05954761430621147,0.19497531652450562
,0.0008498316702566831,380,,,
76,,384,,0.05648833513259888,0.182038813829422
