epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.3137255012989044,1.3596432209014893
,0.0009999383162408303,6,,,,
1,,11,,,0.4313725531101227,1.3238250017166138
,0.0009997532801828658,12,,,,
2,,17,,,0.4901960790157318,1.2823275327682495
,0.0009994449374809851,18,,,,
3,,23,,,0.5098039507865906,1.2452236413955688
,0.0009990133642141358,24,,,,
4,,29,,,0.45098039507865906,1.2342652082443237
,0.000998458666866564,30,,,,
5,,35,,,0.47058823704719543,1.171764850616455
,0.00099778098230154,36,,,,
6,,41,,,0.4901960790157318,1.0696228742599487
,0.0009969804777275899,42,,,,
7,,47,,,0.529411792755127,0.8890753388404846
,0.000996057350657239,48,,,,
8,,49,0.53125,0.841984748840332,,
8,,53,,,0.5686274766921997,0.8268157839775085
,0.0009950118288582787,54,,,,
9,,59,,,0.529411792755127,1.0500019788742065
,0.0009938441702975688,60,,,,
10,,65,,,0.5490196347236633,0.8740239143371582
,0.000992554663077387,66,,,,
11,,71,,,0.5882353186607361,0.8437532782554626
,0.0009911436253643444,72,,,,
12,,77,,,0.529411792755127,0.9815524816513062
,0.0009896114053108828,78,,,,
13,,83,,,0.5098039507865906,0.8881645202636719
,0.0009879583809693736,84,,,,
14,,89,,,0.5098039507865906,0.8278857469558716
,0.0009861849601988382,90,,,,
15,,95,,,0.5490196347236633,0.978463351726532
,0.0009842915805643154,96,,,,
16,,99,0.625,0.6742761135101318,,
16,,101,,,0.5098039507865906,0.9226984977722168
,0.000982278709228899,102,,,,
17,,107,,,0.5098039507865906,0.9178305864334106
,0.0009801468428384714,108,,,,
18,,113,,,0.5490196347236633,0.805328369140625
,0.0009778965073991648,114,,,,
19,,119,,,0.5686274766921997,0.7414107322692871
,0.0009755282581475766,120,,,,
20,,125,,,0.529411792755127,0.8057653903961182
,0.0009730426794137723,126,,,,
21,,131,,,0.5098039507865906,0.9246452450752258
,0.0009704403844771124,132,,,,
22,,137,,,0.5490196347236633,0.8220019340515137
,0.0009677220154149334,138,,,,
23,,143,,,0.529411792755127,0.8797669410705566
,0.0009648882429441253,144,,,,
24,,149,0.75,0.4490467309951782,,
24,,149,,,0.6078431606292725,0.7758305668830872
,0.000961939766255643,150,,,,
25,,155,,,0.5490196347236633,0.875249445438385
,0.0009588773128419901,156,,,,
26,,161,,,0.5686274766921997,0.8096337914466858
,0.0009557016383177221,162,,,,
27,,167,,,0.6078431606292725,0.7789309024810791
,0.0009524135262330093,168,,,,
28,,173,,,0.6274510025978088,0.8293181657791138
,0.0009490137878803073,174,,,,
29,,179,,,0.5490196347236633,0.9700952172279358
,0.0009455032620941834,180,,,,
30,,185,,,0.5098039507865906,1.0674556493759155
,0.0009418828150443463,186,,,,
31,,191,,,0.5098039507865906,1.0846867561340332
,0.0009381533400219311,192,,,,
32,,197,,,0.529411792755127,0.9586386680603027
,0.0009343157572190951,198,,,,
33,,199,0.8125,0.42032504081726074,,
33,,203,,,0.5490196347236633,1.0683767795562744
,0.0009303710135019713,204,,,,
34,,209,,,0.5686274766921997,0.9132246375083923
,0.0009263200821770456,210,,,,
35,,215,,,0.6274510025978088,0.8836855292320251
,0.000922163962751007,216,,,,
36,,221,,,0.5686274766921997,0.9447916150093079
,0.0009179036806841347,222,,,,
37,,227,,,0.5490196347236633,0.9030312299728394
,0.0009135402871372803,228,,,,
38,,233,,,0.5490196347236633,0.9883103966712952
,0.0009090748587125112,234,,,,
39,,239,,,0.5882353186607361,1.0045380592346191
,0.0009045084971874732,240,,,,
40,,245,,,0.5490196347236633,0.9322234392166138
,0.0008998423292435448,246,,,,
41,,249,0.84375,0.31143733859062195,,
41,,251,,,0.5490196347236633,1.086692452430725
,0.0008950775061878447,252,,,,
42,,257,,,0.5686274766921997,1.079342007637024
,0.0008902152036691643,258,,,,
43,,263,,,0.5686274766921997,1.1072746515274048
,0.000885256621387894,264,,,,
44,,269,,,0.5490196347236633,1.0641205310821533
,0.0008802029828000149,270,,,,
45,,275,,,0.529411792755127,1.037354588508606
,0.0008750555348152292,276,,,,
46,,281,,,0.5490196347236633,1.0556817054748535
,0.0008698155474893041,282,,,,
47,,287,,,0.5686274766921997,1.1363340616226196
,0.0008644843137107051,288,,,,
48,,293,,,0.5686274766921997,1.2278074026107788
,0.0008590631488815939,294,,,,
49,,299,0.875,0.24160510301589966,,
49,,299,,,0.6078431606292725,1.2288295030593872
