epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,4,,0.06744994968175888,0.22093477845191956
,0.000999972584682756,5,,,
1,,9,,0.0658109113574028,0.2182801365852356
,0.0009998903417374227,10,,,
2,,14,,0.062274061143398285,0.2127690315246582
,0.0009997532801828658,15,,,
3,,19,,0.058575358241796494,0.2076311558485031
,0.0009995614150494292,20,,,
4,,24,,0.055806662887334824,0.20113658905029297
,0.000999314767377287,25,,,
5,,29,,0.05546419322490692,0.1977277398109436
,0.0009990133642141358,30,,,
6,,34,,0.0538131445646286,0.19450069963932037
,0.000998657238612229,35,,,
7,,39,,0.05040942505002022,0.18933700025081635
,0.0009982464296247522,40,,,
8,,44,,0.05051518604159355,0.18984748423099518
,0.00099778098230154,45,,,
9,,49,0.038751594722270966,,
9,,49,,0.0579400397837162,0.20069728791713715
,0.0009972609476841367,50,,,
10,,54,,0.05860308185219765,0.1987745761871338
,0.0009966863828001983,55,,,
11,,59,,0.05935421958565712,0.20181092619895935
,0.0009960573506572392,60,,,
12,,64,,0.054170023649930954,0.1893143504858017
,0.000995373920235722,65,,,
13,,69,,0.05503903329372406,0.19039541482925415
,0.0009946361664814943,70,,,
14,,74,,0.04977111890912056,0.18175135552883148
,0.000993844170297569,75,,,
15,,79,,0.04958975687623024,0.1820516139268875
,0.0009929980185352527,80,,,
16,,84,,0.048340752720832825,0.1800263375043869
,0.000992097803984621,85,,,
17,,89,,0.054499413818120956,0.1929279863834381
,0.0009911436253643446,90,,,
18,,94,,0.05036849156022072,0.18559561669826508
,0.0009901355873108612,95,,,
19,,99,0.02548070251941681,,
19,,99,,0.05633101612329483,0.1951792687177658
,0.000989073800366903,100,,,
20,,104,,0.058906879276037216,0.19807018339633942
,0.0009879583809693738,105,,,
21,,109,,0.05305560678243637,0.18690282106399536
,0.0009867894514365802,110,,,
22,,114,,0.048178303986787796,0.1812174767255783
,0.0009855671399548183,115,,,
23,,119,,0.04830559343099594,0.17901796102523804
,0.0009842915805643158,120,,,
24,,124,,0.06225583702325821,0.19639530777931213
,0.0009829629131445344,125,,,
25,,129,,0.049087584018707275,0.1733022779226303
,0.0009815812833988294,130,,,
26,,134,,0.05710874870419502,0.19434237480163574
,0.0009801468428384719,135,,,
27,,139,,0.05677745118737221,0.18600112199783325
,0.000978659748766034,140,,,
28,,144,,0.06530856341123581,0.1962824910879135
,0.0009771201642581387,145,,,
29,,149,0.02594521827995777,,
29,,149,,0.053146280348300934,0.18583713471889496
,0.0009755282581475771,150,,,
30,,154,,0.04958591237664223,0.1806108057498932
,0.0009738842050047931,155,,,
31,,159,,0.06326472014188766,0.2044837921857834
,0.0009721881851187409,160,,,
32,,164,,0.060400739312171936,0.19462741911411285
,0.0009704403844771131,165,,,
33,,169,,0.05654944106936455,0.17840196192264557
,0.0009686409947459461,170,,,
34,,174,,0.059504736214876175,0.19392503798007965
,0.0009667902132486011,175,,,
35,,179,,0.061640605330467224,0.20243844389915466
,0.000964888242944126,180,,,
36,,184,,0.055040862411260605,0.1930818408727646
,0.0009629352924049977,185,,,
37,,189,,0.06719553470611572,0.21055246889591217
,0.0009609315757942507,190,,,
38,,194,,0.05382588878273964,0.1846960484981537
,0.0009588773128419909,195,,,
39,,199,0.02188357338309288,,
39,,199,,0.05793381854891777,0.19189034402370453
,0.0009567727288213008,200,,,
40,,204,,0.05592605844140053,0.1932796984910965
,0.0009546180545235346,205,,,
41,,209,,0.05174840986728668,0.18010951578617096
,0.0009524135262330101,210,,,
42,,214,,0.05471095070242882,0.18254484236240387
,0.0009501593857010972,215,,,
43,,219,,0.07052244246006012,0.20586274564266205
,0.0009478558801197068,220,,,
44,,224,,0.057340677827596664,0.1894630491733551
,0.0009455032620941841,225,,,
45,,229,,0.060165151953697205,0.1974332481622696
,0.0009431017896156075,230,,,
46,,234,,0.057327743619680405,0.18380336463451385
,0.0009406517260324962,235,,,
47,,239,,0.05886510759592056,0.19338226318359375
,0.000938153340021932,240,,,
48,,244,,0.07265052199363708,0.21053911745548248
,0.0009356069055600951,245,,,
49,,249,0.02182098478078842,,
49,,249,,0.06367773562669754,0.18953107297420502
,0.0009330127018922197,250,,,
50,,254,,0.06508450210094452,0.1921975463628769
,0.0009303710135019722,255,,,
51,,259,,0.05804929882287979,0.19223839044570923
,0.0009276821300802536,260,,,
52,,264,,0.05510931834578514,0.1889490932226181
,0.0009249463464934323,265,,,
53,,269,,0.05905019864439964,0.1901092529296875
,0.0009221639627510079,270,,,
54,,274,,0.05109028518199921,0.1767405867576599
,0.0009193352839727124,275,,,
55,,279,,0.05469352379441261,0.1840539425611496
,0.0009164606203550501,280,,,
56,,284,,0.057325031608343124,0.1906982809305191
,0.0009135402871372812,285,,,
57,,289,,0.06127123534679413,0.19674517214298248
,0.0009105746045668523,290,,,
58,,294,,0.057101551443338394,0.1888628453016281
,0.0009075638978642773,295,,,
59,,299,0.011550899595022202,,
59,,299,,0.0571460947394371,0.1914997100830078
,0.000904508497187474,300,,,
60,,304,,0.05459405109286308,0.18887372314929962
,0.0009014087375955575,305,,,
61,,309,,0.06160982698202133,0.20211991667747498
,0.0008982649590120983,310,,,
62,,314,,0.0548740029335022,0.18900197744369507
