epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,4,,0.06363102793693542,0.22832098603248596
,0.000999972584682756,5,,,
1,,9,,0.06320366263389587,0.2278233915567398
,0.0009998903417374227,10,,,
2,,14,,0.06193467602133751,0.22505539655685425
,0.0009997532801828658,15,,,
3,,19,,0.059828415513038635,0.21919173002243042
,0.0009995614150494292,20,,,
4,,24,,0.05784499645233154,0.2119208723306656
,0.000999314767377287,25,,,
5,,29,,0.05683232471346855,0.20483842492103577
,0.0009990133642141358,30,,,
6,,34,,0.05375843867659569,0.19761952757835388
,0.000998657238612229,35,,,
7,,39,,0.05039842426776886,0.19075503945350647
,0.0009982464296247522,40,,,
8,,44,,0.049297139048576355,0.18894357979297638
,0.00099778098230154,45,,,
9,,49,0.04195638746023178,,
9,,49,,0.05110113322734833,0.18940459191799164
,0.0009972609476841367,50,,,
10,,54,,0.05417152866721153,0.19661784172058105
,0.0009966863828001983,55,,,
11,,59,,0.057564184069633484,0.207236185669899
,0.0009960573506572392,60,,,
12,,64,,0.058039307594299316,0.20035815238952637
,0.000995373920235722,65,,,
13,,69,,0.054808784276247025,0.19675640761852264
,0.0009946361664814943,70,,,
14,,74,,0.055347930639982224,0.19957011938095093
,0.000993844170297569,75,,,
15,,79,,0.05472557246685028,0.19335059821605682
,0.0009929980185352527,80,,,
16,,84,,0.058473099023103714,0.20214007794857025
,0.000992097803984621,85,,,
17,,89,,0.05894198268651962,0.2036653459072113
,0.0009911436253643446,90,,,
18,,94,,0.06359338760375977,0.2048022598028183
,0.0009901355873108612,95,,,
19,,99,0.03740372881293297,,
19,,99,,0.05769455432891846,0.2040177285671234
,0.000989073800366903,100,,,
20,,104,,0.05244138091802597,0.19323106110095978
,0.0009879583809693738,105,,,
21,,109,,0.05327930301427841,0.1876375675201416
,0.0009867894514365802,110,,,
22,,114,,0.05411316081881523,0.19680386781692505
,0.0009855671399548183,115,,,
23,,119,,0.05959777534008026,0.2038152664899826
,0.0009842915805643158,120,,,
24,,124,,0.05513691529631615,0.1929553896188736
,0.0009829629131445344,125,,,
25,,129,,0.05581139028072357,0.1910998374223709
,0.0009815812833988294,130,,,
26,,134,,0.059526000171899796,0.19931334257125854
,0.0009801468428384719,135,,,
27,,139,,0.06423098593950272,0.20809359848499298
,0.000978659748766034,140,,,
28,,144,,0.07500947266817093,0.20784159004688263
,0.0009771201642581387,145,,,
29,,149,0.034227922558784485,,
29,,149,,0.05827328935265541,0.1992417722940445
,0.0009755282581475771,150,,,
30,,154,,0.05745338276028633,0.2039584219455719
,0.0009738842050047931,155,,,
31,,159,,0.06623362749814987,0.2099764496088028
,0.0009721881851187409,160,,,
32,,164,,0.061326924711465836,0.21329902112483978
,0.0009704403844771131,165,,,
33,,169,,0.061150167137384415,0.20960617065429688
,0.0009686409947459461,170,,,
34,,174,,0.057292234152555466,0.19340239465236664
,0.0009667902132486011,175,,,
35,,179,,0.05475066974759102,0.18567532300949097
,0.000964888242944126,180,,,
36,,184,,0.056836917996406555,0.1989741176366806
,0.0009629352924049977,185,,,
37,,189,,0.061342183500528336,0.1939888447523117
,0.0009609315757942507,190,,,
38,,194,,0.06257586181163788,0.19802843034267426
,0.0009588773128419909,195,,,
39,,199,0.012523929588496685,,
39,,199,,0.06188154220581055,0.20349273085594177
,0.0009567727288213008,200,,,
40,,204,,0.061752188950777054,0.19633696973323822
,0.0009546180545235346,205,,,
41,,209,,0.06034667789936066,0.20256198942661285
,0.0009524135262330101,210,,,
42,,214,,0.05653005838394165,0.19317938387393951
,0.0009501593857010972,215,,,
43,,219,,0.05378445237874985,0.18782110512256622
,0.0009478558801197068,220,,,
44,,224,,0.05621815845370293,0.18770742416381836
,0.0009455032620941841,225,,,
45,,229,,0.05430258437991142,0.1924048811197281
,0.0009431017896156075,230,,,
46,,234,,0.05589209496974945,0.1923319697380066
,0.0009406517260324962,235,,,
47,,239,,0.0572039857506752,0.19421981275081635
,0.000938153340021932,240,,,
48,,244,,0.0809769332408905,0.21666516363620758
