epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.23529411852359772,1.3517614603042603
,0.0009999383162408303,6,,,,
1,,11,,,0.37254902720451355,1.3067058324813843
,0.0009997532801828658,12,,,,
2,,17,,,0.47058823704719543,1.244296669960022
,0.0009994449374809851,18,,,,
3,,23,,,0.47058823704719543,1.157306432723999
,0.0009990133642141358,24,,,,
4,,29,,,0.529411792755127,1.0764278173446655
,0.000998458666866564,30,,,,
5,,35,,,0.5490196347236633,0.999016284942627
,0.00099778098230154,36,,,,
6,,41,,,0.6470588445663452,0.9170619249343872
,0.0009969804777275899,42,,,,
7,,47,,,0.6666666865348816,0.8343809247016907
,0.000996057350657239,48,,,,
8,,49,0.65625,0.8689299821853638,,
8,,53,,,0.6470588445663452,0.8251535892486572
,0.0009950118288582787,54,,,,
9,,59,,,0.6274510025978088,0.7407147884368896
,0.0009938441702975688,60,,,,
10,,65,,,0.5686274766921997,0.7924796938896179
,0.000992554663077387,66,,,,
11,,71,,,0.5686274766921997,0.7285341620445251
,0.0009911436253643444,72,,,,
12,,77,,,0.6274510025978088,0.7117798924446106
,0.0009896114053108828,78,,,,
13,,83,,,0.6078431606292725,0.7567384243011475
,0.0009879583809693736,84,,,,
14,,89,,,0.6274510025978088,0.6859383583068848
,0.0009861849601988382,90,,,,
15,,95,,,0.6078431606292725,0.7050557136535645
,0.0009842915805643154,96,,,,
16,,99,0.59375,0.7927940487861633,,
16,,101,,,0.6666666865348816,0.6738660335540771
,0.000982278709228899,102,,,,
17,,107,,,0.686274528503418,0.6730949282646179
,0.0009801468428384714,108,,,,
18,,113,,,0.6078431606292725,0.6785866022109985
,0.0009778965073991648,114,,,,
19,,119,,,0.6666666865348816,0.6173049211502075
,0.0009755282581475766,120,,,,
20,,125,,,0.7254902124404907,0.6071445345878601
,0.0009730426794137723,126,,,,
21,,131,,,0.6666666865348816,0.604396402835846
,0.0009704403844771124,132,,,,
22,,137,,,0.6666666865348816,0.5847780704498291
,0.0009677220154149334,138,,,,
23,,143,,,0.7254902124404907,0.5857914090156555
,0.0009648882429441253,144,,,,
24,,149,0.84375,0.42603743076324463,,
24,,149,,,0.7058823704719543,0.6000425815582275
,0.000961939766255643,150,,,,
25,,155,,,0.7058823704719543,0.673541247844696
,0.0009588773128419901,156,,,,
26,,161,,,0.7058823704719543,0.6265265345573425
,0.0009557016383177221,162,,,,
27,,167,,,0.6666666865348816,0.7026686668395996
,0.0009524135262330093,168,,,,
28,,173,,,0.686274528503418,0.6571823358535767
,0.0009490137878803073,174,,,,
29,,179,,,0.6274510025978088,0.735341489315033
,0.0009455032620941834,180,,,,
30,,185,,,0.6078431606292725,0.6540982723236084
,0.0009418828150443463,186,,,,
31,,191,,,0.7058823704719543,0.6195070743560791
,0.0009381533400219311,192,,,,
32,,197,,,0.6274510025978088,0.6572410464286804
,0.0009343157572190951,198,,,,
33,,199,0.84375,0.4833487272262573,,
33,,203,,,0.7450980544090271,0.5784032940864563
,0.0009303710135019713,204,,,,
34,,209,,,0.6470588445663452,0.6395878791809082
,0.0009263200821770456,210,,,,
35,,215,,,0.6666666865348816,0.6680291891098022
,0.000922163962751007,216,,,,
36,,221,,,0.6274510025978088,0.7284924387931824
,0.0009179036806841347,222,,,,
37,,227,,,0.6274510025978088,0.7312727570533752
,0.0009135402871372803,228,,,,
38,,233,,,0.7254902124404907,0.6590051054954529
,0.0009090748587125112,234,,,,
39,,239,,,0.6470588445663452,0.7118513584136963
,0.0009045084971874732,240,,,,
40,,245,,,0.6470588445663452,0.7068653702735901
,0.0008998423292435448,246,,,,
41,,249,0.65625,0.7733863592147827,,
41,,251,,,0.6274510025978088,0.7249338030815125
,0.0008950775061878447,252,,,,
42,,257,,,0.6666666865348816,0.7217921614646912
,0.0008902152036691643,258,,,,
43,,263,,,0.7254902124404907,0.7188764214515686
,0.000885256621387894,264,,,,
44,,269,,,0.6470588445663452,0.6454503536224365
,0.0008802029828000149,270,,,,
45,,275,,,0.6666666865348816,0.6559163928031921
,0.0008750555348152292,276,,,,
46,,281,,,0.6274510025978088,0.7166659832000732
,0.0008698155474893041,282,,,,
47,,287,,,0.6470588445663452,0.6571729183197021
,0.0008644843137107051,288,,,,
48,,293,,,0.686274528503418,0.613455593585968
,0.0008590631488815939,294,,,,
49,,299,0.8125,0.43998032808303833,,
49,,299,,,0.686274528503418,0.7407875061035156
,0.0008535533905932731,300,,,,
50,,305,,,0.686274528503418,0.735685408115387
,0.0008479563982961564,306,,,,
51,,311,,,0.686274528503418,0.7337673306465149
,0.0008422735529643437,312,,,,
52,,317,,,0.6470588445663452,0.8103163242340088
,0.000836506256754886,318,,,,
53,,323,,,0.6666666865348816,0.8400907516479492
,0.0008306559326618253,324,,,,
54,,329,,,0.6666666865348816,0.8272872567176819
,0.0008247240241650912,330,,,,
55,,335,,,0.7058823704719543,0.7789967656135559
,0.0008187119948743442,336,,,,
56,,341,,,0.6470588445663452,0.7267206311225891
,0.000812621328167852,342,,,,
57,,347,,,0.6666666865348816,0.7129921913146973
,0.0008064535268264877,348,,,,
58,,349,0.78125,0.5071665048599243,,
58,,353,,,0.686274528503418,0.720367431640625
,0.0008002101126629415,354,,,,
59,,359,,,0.7254902124404907,0.7779538035392761
,0.000793892626146236,360,,,,
60,,365,,,0.6666666865348816,0.8347532153129578
,0.0007875026260216388,366,,,,
61,,371,,,0.6470588445663452,0.867031991481781
,0.0007810416889260649,372,,,,
62,,377,,,0.6274510025978088,0.7747260928153992
,0.0007745114089990654,378,,,,
63,,383,,,0.7450980544090271,0.6304203271865845
