epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.4901960790157318,1.3183132410049438
,0.0009999383162408303,6,,,,
1,,11,,,0.529411792755127,1.1194617748260498
,0.0009997532801828658,12,,,,
2,,17,,,0.5882353186607361,0.9412348866462708
,0.0009994449374809851,18,,,,
3,,23,,,0.5882353186607361,0.9424421787261963
,0.0009990133642141358,24,,,,
4,,29,,,0.5490196347236633,1.135888934135437
,0.000998458666866564,30,,,,
5,,35,,,0.6274510025978088,1.1506584882736206
,0.00099778098230154,36,,,,
6,,41,,,0.6274510025978088,1.2847949266433716
,0.0009969804777275899,42,,,,
7,,47,,,0.6078431606292725,1.0914686918258667
,0.000996057350657239,48,,,,
8,,49,0.9375,0.2404322326183319,,
8,,53,,,0.6470588445663452,1.015166163444519
,0.0009950118288582787,54,,,,
9,,59,,,0.6470588445663452,1.0568838119506836
,0.0009938441702975688,60,,,,
10,,65,,,0.7058823704719543,0.9741284251213074
,0.000992554663077387,66,,,,
11,,71,,,0.7058823704719543,0.8908676505088806
,0.0009911436253643444,72,,,,
12,,77,,,0.5882353186607361,1.2127710580825806
,0.0009896114053108828,78,,,,
13,,83,,,0.686274528503418,0.93048095703125
,0.0009879583809693736,84,,,,
14,,89,,,0.6666666865348816,1.1888362169265747
,0.0009861849601988382,90,,,,
15,,95,,,0.6666666865348816,1.1701526641845703
,0.0009842915805643154,96,,,,
16,,99,0.90625,0.23309342563152313,,
16,,101,,,0.6666666865348816,1.0495578050613403
,0.000982278709228899,102,,,,
17,,107,,,0.6274510025978088,1.1584367752075195
,0.0009801468428384714,108,,,,
18,,113,,,0.7058823704719543,1.0450739860534668
,0.0009778965073991648,114,,,,
19,,119,,,0.686274528503418,0.9711544513702393
,0.0009755282581475766,120,,,,
20,,125,,,0.686274528503418,1.1854503154754639
,0.0009730426794137723,126,,,,
21,,131,,,0.7058823704719543,1.0604231357574463
,0.0009704403844771124,132,,,,
22,,137,,,0.7647058963775635,0.8893393874168396
,0.0009677220154149334,138,,,,
23,,143,,,0.6666666865348816,1.1637811660766602
,0.0009648882429441253,144,,,,
24,,149,1.0,0.08741194009780884,,
24,,149,,,0.6470588445663452,1.0024142265319824
,0.000961939766255643,150,,,,
25,,155,,,0.7450980544090271,0.7419155240058899
,0.0009588773128419901,156,,,,
26,,161,,,0.7450980544090271,0.8248584270477295
,0.0009557016383177221,162,,,,
27,,167,,,0.6666666865348816,0.9452343583106995
,0.0009524135262330093,168,,,,
28,,173,,,0.7058823704719543,0.8184195160865784
,0.0009490137878803073,174,,,,
29,,179,,,0.6470588445663452,0.9308884739875793
,0.0009455032620941834,180,,,,
30,,185,,,0.6666666865348816,1.30116605758667
,0.0009418828150443463,186,,,,
31,,191,,,0.686274528503418,1.0777584314346313
,0.0009381533400219311,192,,,,
32,,197,,,0.6078431606292725,1.1181656122207642
,0.0009343157572190951,198,,,,
33,,199,1.0,0.06667174398899078,,
33,,203,,,0.6274510025978088,1.0502556562423706
,0.0009303710135019713,204,,,,
34,,209,,,0.686274528503418,1.1275873184204102
,0.0009263200821770456,210,,,,
35,,215,,,0.6470588445663452,1.1678266525268555
,0.000922163962751007,216,,,,
36,,221,,,0.7450980544090271,0.861123263835907
,0.0009179036806841347,222,,,,
37,,227,,,0.686274528503418,0.7994270324707031
,0.0009135402871372803,228,,,,
38,,233,,,0.686274528503418,1.0225534439086914
,0.0009090748587125112,234,,,,
39,,239,,,0.6666666865348816,1.262237548828125
,0.0009045084971874732,240,,,,
40,,245,,,0.6078431606292725,1.2927974462509155
,0.0008998423292435448,246,,,,
41,,249,0.96875,0.07833287864923477,,
41,,251,,,0.5686274766921997,1.9155696630477905
,0.0008950775061878447,252,,,,
42,,257,,,0.5882353186607361,1.6525540351867676
,0.0008902152036691643,258,,,,
43,,263,,,0.6274510025978088,1.3026334047317505
,0.000885256621387894,264,,,,
44,,269,,,0.5882353186607361,1.4761770963668823
,0.0008802029828000149,270,,,,
45,,275,,,0.5882353186607361,1.4509042501449585
,0.0008750555348152292,276,,,,
46,,281,,,0.6078431606292725,1.3478394746780396
,0.0008698155474893041,282,,,,
47,,287,,,0.6274510025978088,1.35665762424469
,0.0008644843137107051,288,,,,
48,,293,,,0.6274510025978088,1.3979183435440063
,0.0008590631488815939,294,,,,
49,,299,1.0,0.009615138173103333,,
49,,299,,,0.6274510025978088,1.3522768020629883
,0.0008535533905932731,300,,,,
50,,305,,,0.686274528503418,1.3274980783462524
,0.0008479563982961564,306,,,,
51,,311,,,0.6470588445663452,1.398388147354126
,0.0008422735529643437,312,,,,
52,,317,,,0.5882353186607361,1.4423654079437256
,0.000836506256754886,318,,,,
53,,323,,,0.5686274766921997,1.4609004259109497
,0.0008306559326618253,324,,,,
54,,329,,,0.5490196347236633,1.4942266941070557
,0.0008247240241650912,330,,,,
55,,335,,,0.6078431606292725,1.3481643199920654
