epoch,lr-SOAP,step,train_loss,val_acc,val_loss
75,,2431,,0.828125,0.5550904870033264
75,,2431,0.8051044344902039,,
,0.000980468443314387,2432,,,
76,,2463,,0.796875,0.5506980419158936
76,,2463,0.811780571937561,,
,0.0009799181264216429,2464,,,
77,,2495,,0.796875,0.579406201839447
77,,2495,0.7597343325614929,,
,0.0009793603230195155,2496,,,
78,,2527,,0.8125,0.5390180349349976
78,,2527,0.673957347869873,,
,0.0009787950418185649,2528,,,
79,,2559,,0.84375,0.5197573900222778
79,,2559,0.8242424726486206,,
,0.0009782222916461228,2560,,,
80,,2591,,0.859375,0.5105572938919067
80,,2591,0.796293318271637,,
,0.0009776420814461557,2592,,,
81,,2623,,0.828125,0.5206224918365479
81,,2623,0.6613802313804626,,
,0.0009770544202791244,2624,,,
82,,2655,,0.828125,0.5040695071220398
82,,2655,0.7492953538894653,,
,0.0009764593173218426,2656,,,
83,,2687,,0.828125,0.47904205322265625
83,,2687,0.7227337956428528,,
,0.0009758567818673335,2688,,,
84,,2719,,0.859375,0.46162229776382446
84,,2719,0.7457681894302368,,
,0.0009752468233246854,2720,,,
85,,2751,,0.859375,0.5356895923614502
85,,2751,0.8437867760658264,,
,0.0009746294512189037,2752,,,
86,,2783,,0.84375,0.5491894483566284
86,,2783,0.7924127578735352,,
,0.0009740046751907629,2784,,,
87,,2815,,0.8125,0.5596571564674377
87,,2815,0.7158834338188171,,
,0.0009733725049966561,2816,,,
88,,2847,,0.8125,0.5392482280731201
88,,2847,0.7772649526596069,,
,0.0009727329505084418,2848,,,
89,,2879,,0.8125,0.4985066056251526
89,,2879,0.8361045718193054,,
,0.0009720860217132913,2880,,,
90,,2911,,0.84375,0.49373751878738403
90,,2911,0.7977291941642761,,
,0.0009714317287135306,2912,,,
91,,2943,,0.859375,0.5124361515045166
91,,2943,0.8709363341331482,,
,0.0009707700817264851,2944,,,
92,,2975,,0.875,0.534103274345398
92,,2975,0.8038043975830078,,
,0.0009701010910843175,2976,,,
93,,3007,,0.84375,0.5375074148178101
93,,3007,0.7648070454597473,,
,0.0009694247672338685,3008,,,
94,,3039,,0.84375,0.49934250116348267
94,,3039,0.8501980900764465,,
,0.000968741120736493,3040,,,
95,,3071,,0.84375,0.5045236349105835
95,,3071,0.7264083027839661,,
,0.0009680501622678947,3072,,,
96,,3103,,0.8125,0.5229421854019165
96,,3103,0.7585384845733643,,
,0.0009673519026179597,3104,,,
97,,3135,,0.875,0.49712052941322327
97,,3135,0.7279626131057739,,
,0.0009666463526905884,3136,,,
98,,3167,,0.78125,0.5675891041755676
98,,3167,0.7643548846244812,,
,0.0009659335235035246,3168,,,
99,,3199,,0.8125,0.5074880123138428
99,,3199,0.728147029876709,,
,0.000965213426188184,3200,,,
100,,3231,,0.828125,0.503136396408081
100,,3231,0.7567603588104248,,
,0.0009644860719894799,3232,,,
101,,3263,,0.828125,0.5073690414428711
101,,3263,0.7488906383514404,,
,0.000963751472265648,3264,,,
102,,3295,,0.78125,0.569208025932312
102,,3295,0.7440000772476196,,
,0.0009630096384880685,3296,,,
103,,3327,,0.8125,0.538472592830658
103,,3327,0.8782848119735718,,
,0.000962260582241088,3328,,,
104,,3359,,0.8125,0.5182768106460571
104,,3359,0.674569845199585,,
,0.000961504315221837,3360,,,
105,,3391,,0.8125,0.5390150547027588
105,,3391,0.76997971534729,,
,0.0009607408492400489,3392,,,
106,,3423,,0.875,0.4874250888824463
106,,3423,0.8358926773071289,,
,0.0009599701962178747,3424,,,
107,,3455,,0.765625,0.5467517375946045
107,,3455,0.7791153788566589,,
,0.0009591923681896967,3456,,,
108,,3487,,0.8125,0.5136151313781738
108,,3487,0.7658094167709351,,
,0.0009584073773019409,3488,,,
109,,3519,,0.84375,0.5270463824272156
109,,3519,0.807852566242218,,
,0.0009576152358128874,3520,,,
110,,3551,,0.828125,0.5553203821182251
110,,3551,0.8630500435829163,,
,0.0009568159560924789,3552,,,
111,,3583,,0.828125,0.5583677291870117
111,,3583,0.8107136487960815,,
,0.0009560095506221272,3584,,,
112,,3615,,0.796875,0.5334359407424927
112,,3615,0.6706092357635498,,
,0.0009551960319945186,3616,,,
113,,3647,,0.796875,0.581785261631012
113,,3647,0.7551051378250122,,
,0.0009543754129134176,3648,,,
114,,3679,,0.796875,0.5666986703872681
114,,3679,0.7832314968109131,,
,0.0009535477061934676,3680,,,
115,,3711,,0.796875,0.5612210631370544
115,,3711,0.7194132208824158,,
,0.0009527129247599917,3712,,,
116,,3743,,0.875,0.4993266761302948
116,,3743,0.7794121503829956,,
,0.0009518710816487902,3744,,,
117,,3775,,0.796875,0.52763432264328
117,,3775,0.7014366984367371,,
,0.0009510221900059377,3776,,,
118,,3807,,0.828125,0.5300409197807312
118,,3807,0.6576536297798157,,
,0.0009501662630875771,3808,,,
119,,3839,,0.84375,0.5013078451156616
119,,3839,0.8136209845542908,,
,0.0009493033142597131,3840,,,
120,,3871,,0.8125,0.5237522721290588
120,,3871,0.8172078132629395,,
,0.0009484333569980033,3872,,,
121,,3903,,0.78125,0.5527095198631287
121,,3903,0.7644186019897461,,
,0.0009475564048875476,3904,,,
122,,3935,,0.84375,0.480631947517395
122,,3935,0.7722378969192505,,
,0.0009466724716226765,3936,,,
123,,3967,,0.890625,0.47249892354011536
123,,3967,0.7689811587333679,,
,0.0009457815710067369,3968,,,
124,,3999,,0.875,0.5072121024131775
124,,3999,0.7487228512763977,,
,0.0009448837169518763,4000,,,
125,,4031,,0.8125,0.5628145337104797
125,,4031,0.8389462232589722,,
,0.0009439789234788262,4032,,,
126,,4063,,0.84375,0.5196037292480469
126,,4063,0.8479924201965332,,
,0.000943067204716683,4064,,,
127,,4095,,0.828125,0.4913071393966675
127,,4095,0.6849247813224792,,
,0.0009421485749026867,4096,,,
128,,4127,,0.84375,0.5119546055793762
128,,4127,0.7742214798927307,,
,0.0009412230483819997,4128,,,
129,,4159,,0.796875,0.5371854305267334
129,,4159,0.7569485306739807,,
,0.0009402906396074818,4160,,,
130,,4191,,0.796875,0.5639439821243286
130,,4191,0.7995861172676086,,
,0.0009393513631394648,4192,,,
131,,4223,,0.890625,0.4874879717826843
131,,4223,0.7708572745323181,,
,0.0009384052336455251,4224,,,
132,,4255,,0.859375,0.46061405539512634
132,,4255,0.8148037195205688,,
,0.0009374522659002553,4256,,,
133,,4287,,0.84375,0.5168837308883667
133,,4287,0.7056228518486023,,
,0.0009364924747850324,4288,,,
134,,4319,,0.796875,0.5598018765449524
134,,4319,0.729209303855896,,
,0.0009355258752877861,4320,,,
135,,4351,,0.828125,0.5126498937606812
135,,4351,0.8102894425392151,,
,0.0009345524825027647,4352,,,
136,,4383,,0.859375,0.4728289842605591
136,,4383,0.8326922655105591,,
,0.0009335723116302992,4384,,,
137,,4415,,0.828125,0.5180181264877319
137,,4415,0.7307436466217041,,
,0.000932585377976566,4416,,,
138,,4447,,0.8125,0.5521974563598633
138,,4447,0.7956984043121338,,
,0.0009315916969533481,4448,,,
139,,4479,,0.859375,0.5021814107894897
139,,4479,0.6624266505241394,,
,0.0009305912840777939,4480,,,
140,,4511,,0.828125,0.5179282426834106
140,,4511,0.7851029634475708,,
,0.0009295841549721755,4512,,,
141,,4543,,0.828125,0.5204920172691345
141,,4543,0.7595774531364441,,
,0.0009285703253636444,4544,,,
142,,4575,,0.875,0.4690358638763428
142,,4575,0.8245958685874939,,
,0.0009275498110839862,4576,,,
143,,4607,,0.875,0.49595907330513
143,,4607,0.7794231176376343,,
,0.0009265226280693724,4608,,,
144,,4639,,0.8125,0.5495988130569458
144,,4639,0.842843770980835,,
,0.0009254887923601133,4640,,,
145,,4671,,0.8125,0.5495434999465942
145,,4671,0.7388452887535095,,
,0.0009244483201004056,4672,,,
146,,4703,,0.75,0.5724678039550781
146,,4703,0.7227402329444885,,
,0.000923401227538082,4704,,,
147,,4735,,0.796875,0.5178874135017395
147,,4735,0.7162225842475891,,
,0.0009223475310243561,4736,,,
148,,4767,,0.8125,0.5247023701667786
148,,4767,0.7686260342597961,,
,0.0009212872470135679,4768,,,
149,,4799,,0.875,0.4831710159778595
149,,4799,0.7421074509620667,,
,0.0009202203920629265,4800,,,
150,,4831,,0.84375,0.4839893877506256
150,,4831,0.7820057272911072,,
,0.0009191469828322519,4832,,,
151,,4863,,0.828125,0.4504842758178711
151,,4863,0.7030872702598572,,
,0.0009180670360837144,4864,,,
152,,4895,,0.84375,0.4664091467857361
152,,4895,0.7274386882781982,,
,0.0009169805686815727,4896,,,
153,,4927,,0.84375,0.4619200825691223
153,,4927,0.7504866123199463,,
,0.0009158875975919116,4928,,,
154,,4959,,0.859375,0.4763636291027069
154,,4959,0.7585748434066772,,
,0.0009147881398823758,4960,,,
155,,4991,,0.84375,0.4502117931842804
155,,4991,0.6898466944694519,,
,0.0009136822127219039,4992,,,
156,,5023,,0.875,0.4379439353942871
156,,5023,0.7677847146987915,,
,0.0009125698333804608,5024,,,
157,,5055,,0.875,0.436231791973114
157,,5055,0.7723841667175293,,
,0.0009114510192287669,5056,,,
158,,5087,,0.859375,0.4960040748119354
158,,5087,0.8299893736839294,,
,0.000910325787738028,5088,,,
159,,5119,,0.828125,0.5211647152900696
159,,5119,0.7299033403396606,,
,0.0009091941564796617,5120,,,
160,,5151,,0.859375,0.48311325907707214
160,,5151,0.7462130188941956,,
,0.0009080561431250232,5152,,,
161,,5183,,0.84375,0.48500925302505493
161,,5183,0.7318307161331177,,
,0.0009069117654451295,5184,,,
162,,5215,,0.859375,0.505152702331543
162,,5215,0.7847217917442322,,
,0.0009057610413103818,5216,,,
163,,5247,,0.875,0.4850841164588928
163,,5247,0.7215211391448975,,
,0.0009046039886902862,5248,,,
164,,5279,,0.84375,0.47939828038215637
164,,5279,0.7854138612747192,,
,0.0009034406256531737,5280,,,
165,,5311,,0.84375,0.5168064832687378
165,,5311,0.8016983866691589,,
,0.0009022709703659173,5312,,,
166,,5343,,0.859375,0.487532377243042
166,,5343,0.7425017356872559,,
,0.0009010950410936489,5344,,,
167,,5375,,0.875,0.4381633400917053
167,,5375,0.679548978805542,,
,0.0008999128561994738,5376,,,
168,,5407,,0.828125,0.5113281607627869
168,,5407,0.7505455613136292,,
,0.0008987244341441842,5408,,,
169,,5439,,0.8125,0.5585613250732422
169,,5439,0.743817150592804,,
,0.0008975297934859701,5440,,,
170,,5471,,0.796875,0.5688625574111938
170,,5471,0.8052821159362793,,
,0.0008963289528801305,5472,,,
171,,5503,,0.84375,0.4849727153778076
171,,5503,0.6732128262519836,,
,0.0008951219310787821,5504,,,
172,,5535,,0.84375,0.4839383065700531
172,,5535,0.7342175245285034,,
,0.0008939087469305654,5536,,,
173,,5567,,0.84375,0.5283530354499817
173,,5567,0.8049231767654419,,
,0.0008926894193803513,5568,,,
174,,5599,,0.796875,0.5414851903915405
174,,5599,0.805626392364502,,
,0.000891463967468945,5600,,,
175,,5631,,0.859375,0.4909401535987854
175,,5631,0.8091940879821777,,
,0.0008902324103327886,5632,,,
176,,5663,,0.84375,0.5317256450653076
176,,5663,0.7830738425254822,,
,0.0008889947672036625,5664,,,
177,,5695,,0.859375,0.5064122676849365
177,,5695,0.7459086179733276,,
,0.0008877510574083846,5696,,,
178,,5727,,0.875,0.517270565032959
178,,5727,0.7690200805664062,,
,0.0008865013003685089,5728,,,
179,,5759,,0.859375,0.5382922887802124
179,,5759,0.7184167504310608,,
,0.0008852455156000224,5760,,,
180,,5791,,0.84375,0.5203337669372559
180,,5791,0.7999496459960938,,
,0.0008839837227130397,5792,,,
181,,5823,,0.84375,0.444455087184906
181,,5823,0.6464669704437256,,
,0.000882715941411497,5824,,,
182,,5855,,0.859375,0.4751168489456177
182,,5855,0.8299967646598816,,
,0.0008814421914928452,5856,,,
183,,5887,,0.859375,0.5003901720046997
183,,5887,0.7590429782867432,,
,0.0008801624928477393,5888,,,
184,,5919,,0.859375,0.46052461862564087
184,,5919,0.6595221757888794,,
,0.0008788768654597292,5920,,,
185,,5951,,0.84375,0.5028209686279297
185,,5951,0.7671111226081848,,
,0.0008775853294049464,5952,,,
186,,5983,,0.828125,0.5447958111763
186,,5983,0.7055603861808777,,
,0.0008762879048517916,5984,,,
187,,6015,,0.890625,0.4602399468421936
187,,6015,0.6904672384262085,,
,0.0008749846120606189,6016,,,
188,,6047,,0.84375,0.4927320182323456
188,,6047,0.8070354461669922,,
,0.0008736754713834203,6048,,,
189,,6079,,0.890625,0.46834611892700195
189,,6079,0.7861833572387695,,
,0.0008723605032635068,6080,,,
190,,6111,,0.859375,0.48668158054351807
190,,6111,0.6801462173461914,,
,0.0008710397282351899,6112,,,
191,,6143,,0.875,0.49717408418655396
191,,6143,0.7819260358810425,,
,0.0008697131669234609,6144,,,
192,,6175,,0.84375,0.529910147190094
192,,6175,0.7647607922554016,,
,0.0008683808400436687,6176,,,
193,,6207,,0.828125,0.5346406698226929
193,,6207,0.7056787014007568,,
,0.0008670427684011959,6208,,,
194,,6239,,0.890625,0.4659985303878784
194,,6239,0.6444100141525269,,
,0.0008656989728911349,6240,,,
195,,6271,,0.859375,0.4823899269104004
195,,6271,0.7525009512901306,,
,0.0008643494744979607,6272,,,
196,,6303,,0.890625,0.43044909834861755
196,,6303,0.767855167388916,,
,0.0008629942942952033,6304,,,
197,,6335,,0.875,0.469442754983902
197,,6335,0.7544738054275513,,
,0.0008616334534451194,6336,,,
198,,6367,,0.859375,0.527919352054596
198,,6367,0.7294467091560364,,
,0.0008602669731983607,6368,,,
199,,6399,,0.828125,0.5204406976699829
199,,6399,0.7287811636924744,,
,0.0008588948748936432,6400,,,
200,,6431,,0.859375,0.4807731807231903
200,,6431,0.7979328036308289,,
,0.0008575171799574136,6432,,,
201,,6463,,0.90625,0.4934966564178467
201,,6463,0.6954230666160583,,
,0.0008561339099035142,6464,,,
202,,6495,,0.875,0.5101110935211182
202,,6495,0.7183945178985596,,
,0.0008547450863328476,6496,,,
203,,6527,,0.90625,0.4546772241592407
203,,6527,0.6997488737106323,,
,0.0008533507309330391,6528,,,
204,,6559,,0.890625,0.48706918954849243
204,,6559,0.7837120294570923,,
,0.0008519508654780982,6560,,,
205,,6591,,0.890625,0.5000998377799988
205,,6591,0.7404689192771912,,
,0.0008505455118280783,6592,,,
206,,6623,,0.90625,0.4547150135040283
206,,6623,0.7558962106704712,,
,0.0008491346919287355,6624,,,
207,,6655,,0.875,0.47909635305404663
207,,6655,0.6546964049339294,,
,0.0008477184278111859,6656,,,
208,,6687,,0.859375,0.48766717314720154
208,,6687,0.7105261087417603,,
,0.0008462967415915616,6688,,,
209,,6719,,0.890625,0.4702967405319214
209,,6719,0.8139693140983582,,
,0.0008448696554706652,6720,,,
210,,6751,,0.84375,0.5005221366882324
210,,6751,0.7373166680335999,,
,0.0008434371917336235,6752,,,
211,,6783,,0.859375,0.49615034461021423
211,,6783,0.762474000453949,,
,0.0008419993727495388,6784,,,
212,,6815,,0.859375,0.46145501732826233
212,,6815,0.7211435437202454,,
,0.0008405562209711402,6816,,,
213,,6847,,0.828125,0.5291626453399658
213,,6847,0.7830865383148193,,
,0.0008391077589344328,6848,,,
214,,6879,,0.859375,0.5400148630142212
214,,6879,0.7469703555107117,,
,0.0008376540092583458,6880,,,
215,,6911,,0.828125,0.5511047840118408
215,,6911,0.779606819152832,,
,0.0008361949946443792,6912,,,
216,,6943,,0.84375,0.5221476554870605
216,,6943,0.8266578912734985,,
,0.0008347307378762494,6944,,,
217,,6975,,0.828125,0.5449638962745667
217,,6975,0.7485156655311584,,
,0.0008332612618195331,6976,,,
218,,7007,,0.8125,0.5596954822540283
218,,7007,0.7526385188102722,,
,0.0008317865894213107,7008,,,
219,,7039,,0.859375,0.5374608039855957
219,,7039,0.8177157640457153,,
,0.000830306743709808,7040,,,
220,,7071,,0.859375,0.5069022178649902
220,,7071,0.7592479586601257,,
,0.0008288217477940358,7072,,,
221,,7103,,0.875,0.4460160732269287
221,,7103,0.7571630477905273,,
,0.00082733162486343,7104,,,
222,,7135,,0.84375,0.5365769863128662
222,,7135,0.7231671214103699,,
,0.0008258363981874891,7136,,,
223,,7167,,0.828125,0.5285744071006775
223,,7167,0.7231650948524475,,
,0.0008243360911154103,7168,,,
224,,7199,,0.875,0.4878859519958496
224,,7199,0.7769577503204346,,
,0.000822830727075726,7200,,,
225,,7231,,0.890625,0.45903319120407104
225,,7231,0.733110785484314,,
,0.000821320329575937,7232,,,
226,,7263,,0.84375,0.5041974186897278
226,,7263,0.7225977778434753,,
,0.0008198049222021457,7264,,,
227,,7295,,0.859375,0.5047260522842407
227,,7295,0.7049772143363953,,
,0.0008182845286186881,7296,,,
228,,7327,,0.890625,0.4931178092956543
228,,7327,0.7396789789199829,,
,0.0008167591725677635,7328,,,
229,,7359,,0.859375,0.5126571655273438
229,,7359,0.7791163921356201,,
,0.0008152288778690645,7360,,,
230,,7391,,0.84375,0.4903479516506195
230,,7391,0.7609796524047852,,
,0.0008136936684194048,7392,,,
231,,7423,,0.875,0.485271155834198
231,,7423,0.6837471723556519,,
,0.0008121535681923458,7424,,,
232,,7455,,0.84375,0.4722898006439209
232,,7455,0.7674217820167542,,
,0.0008106086012378228,7456,,,
233,,7487,,0.84375,0.5109461545944214
233,,7487,0.692557156085968,,
,0.0008090587916817685,7488,,,
234,,7519,,0.875,0.47303542494773865
234,,7519,0.7445850968360901,,
,0.0008075041637257375,7520,,,
235,,7551,,0.875,0.48763221502304077
235,,7551,0.816215455532074,,
,0.000805944741646527,7552,,,
236,,7583,,0.796875,0.5469452738761902
236,,7583,0.7260420322418213,,
,0.0008043805497957988,7584,,,
237,,7615,,0.828125,0.5136033892631531
237,,7615,0.7972608208656311,,
,0.0008028116125996987,7616,,,
238,,7647,,0.859375,0.4586319923400879
238,,7647,0.67311692237854,,
,0.0008012379545584746,7648,,,
239,,7679,,0.8125,0.4955153167247772
239,,7679,0.73332279920578,,
,0.0007996596002460943,7680,,,
240,,7711,,0.859375,0.4900095462799072
240,,7711,0.8300256133079529,,
,0.0007980765743098624,7712,,,
241,,7743,,0.859375,0.4613879323005676
241,,7743,0.7771171927452087,,
,0.0007964889014700341,7744,,,
242,,7775,,0.859375,0.49633124470710754
242,,7775,0.745853841304779,,
,0.0007948966065194297,7776,,,
243,,7807,,0.859375,0.49453771114349365
243,,7807,0.7599144577980042,,
,0.0007932997143230484,7808,,,
244,,7839,,0.859375,0.469699889421463
244,,7839,0.6673844456672668,,
,0.0007916982498176783,7840,,,
245,,7871,,0.828125,0.4883933663368225
245,,7871,0.7481460571289062,,
,0.0007900922380115086,7872,,,
246,,7903,,0.859375,0.48352301120758057
246,,7903,0.6882883310317993,,
,0.0007884817039837378,7904,,,
247,,7935,,0.84375,0.46637463569641113
247,,7935,0.723204493522644,,
,0.0007868666728841828,7936,,,
248,,7967,,0.84375,0.4630720615386963
248,,7967,0.6989503502845764,,
,0.0007852471699328862,7968,,,
249,,7999,,0.84375,0.47036030888557434
249,,7999,0.7914637327194214,,
,0.0007836232204197219,8000,,,
250,,8031,,0.84375,0.47194334864616394
250,,8031,0.6815438270568848,,
,0.0007819948497040005,8032,,,
251,,8063,,0.875,0.44562920928001404
251,,8063,0.7017583250999451,,
,0.0007803620832140739,8064,,,
252,,8095,,0.90625,0.39300471544265747
252,,8095,0.7508362531661987,,
,0.000778724946446937,8096,,,
253,,8127,,0.875,0.4583113193511963
253,,8127,0.7502255439758301,,
,0.0007770834649678308,8128,,,
254,,8159,,0.859375,0.49794796109199524
254,,8159,0.7976830005645752,,
,0.0007754376644098417,8160,,,
255,,8191,,0.859375,0.45569467544555664
255,,8191,0.7879137992858887,,
,0.0007737875704735028,8192,,,
256,,8223,,0.859375,0.47978365421295166
256,,8223,0.6516703963279724,,
,0.0007721332089263916,8224,,,
257,,8255,,0.859375,0.47482532262802124
