epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,4,,0.07274163514375687,0.2351512908935547
,0.000999972584682756,5,,,
1,,9,,0.06963375210762024,0.2318800836801529
,0.0009998903417374227,10,,,
2,,14,,0.06447602063417435,0.22581948339939117
,0.0009997532801828658,15,,,
3,,19,,0.05957452952861786,0.2140226811170578
,0.0009995614150494292,20,,,
4,,24,,0.055187128484249115,0.20044593513011932
,0.000999314767377287,25,,,
5,,29,,0.05515473335981369,0.19691281020641327
,0.0009990133642141358,30,,,
6,,34,,0.05712214112281799,0.1983622908592224
,0.000998657238612229,35,,,
7,,39,,0.0629030242562294,0.2030128836631775
,0.0009982464296247522,40,,,
8,,44,,0.061728764325380325,0.202705979347229
,0.00099778098230154,45,,,
9,,49,0.037134598940610886,,
9,,49,,0.05672186240553856,0.20391914248466492
,0.0009972609476841367,50,,,
10,,54,,0.0694880411028862,0.22162136435508728
,0.0009966863828001983,55,,,
11,,59,,0.07701309025287628,0.2288171350955963
,0.0009960573506572392,60,,,
12,,64,,0.05052650719881058,0.18093983829021454
,0.000995373920235722,65,,,
13,,69,,0.051565393805503845,0.18179114162921906
,0.0009946361664814943,70,,,
14,,74,,0.05446387827396393,0.18517199158668518
,0.000993844170297569,75,,,
15,,79,,0.058497946709394455,0.19251281023025513
,0.0009929980185352527,80,,,
16,,84,,0.08711927384138107,0.2300141155719757
,0.000992097803984621,85,,,
17,,89,,0.08352705836296082,0.22765320539474487
,0.0009911436253643446,90,,,
18,,94,,0.06648730486631393,0.19954465329647064
,0.0009901355873108612,95,,,
19,,99,0.022387687116861343,,
19,,99,,0.05437476933002472,0.18257972598075867
,0.000989073800366903,100,,,
20,,104,,0.055945925414562225,0.19233813881874084
,0.0009879583809693738,105,,,
21,,109,,0.0491873174905777,0.18128767609596252
,0.0009867894514365802,110,,,
22,,114,,0.051736004650592804,0.18565237522125244
,0.0009855671399548183,115,,,
23,,119,,0.05780474469065666,0.18686062097549438
,0.0009842915805643158,120,,,
24,,124,,0.06083102896809578,0.19374698400497437
,0.0009829629131445344,125,,,
25,,129,,0.059624962508678436,0.19916142523288727
,0.0009815812833988294,130,,,
26,,134,,0.05959591269493103,0.1896635890007019
,0.0009801468428384719,135,,,
27,,139,,0.05866795778274536,0.19207437336444855
,0.000978659748766034,140,,,
28,,144,,0.06650568544864655,0.20536328852176666
,0.0009771201642581387,145,,,
29,,149,0.009023139253258705,,
29,,149,,0.06870352476835251,0.21167509257793427
,0.0009755282581475771,150,,,
30,,154,,0.07580282539129257,0.21795102953910828
,0.0009738842050047931,155,,,
31,,159,,0.06835415959358215,0.20172356069087982
,0.0009721881851187409,160,,,
32,,164,,0.06830143928527832,0.21434973180294037
,0.0009704403844771131,165,,,
33,,169,,0.05726943537592888,0.19200360774993896
,0.0009686409947459461,170,,,
34,,174,,0.06047458201646805,0.20142023265361786
,0.0009667902132486011,175,,,
35,,179,,0.07813870906829834,0.2267639935016632
,0.000964888242944126,180,,,
36,,184,,0.06484812498092651,0.2102600485086441
,0.0009629352924049977,185,,,
37,,189,,0.06455395370721817,0.20763015747070312
,0.0009609315757942507,190,,,
38,,194,,0.06312689185142517,0.20273679494857788
,0.0009588773128419909,195,,,
39,,199,0.0032633324153721333,,
39,,199,,0.06426864117383957,0.19988110661506653
,0.0009567727288213008,200,,,
40,,204,,0.06277617067098618,0.1974422037601471
,0.0009546180545235346,205,,,
41,,209,,0.06668256968259811,0.2108944207429886
,0.0009524135262330101,210,,,
42,,214,,0.06764259189367294,0.2187189757823944
,0.0009501593857010972,215,,,
43,,219,,0.06543046236038208,0.2128751277923584
,0.0009478558801197068,220,,,
44,,224,,0.06719324737787247,0.21251051127910614
,0.0009455032620941841,225,,,
45,,229,,0.06817428767681122,0.20909152925014496
,0.0009431017896156075,230,,,
46,,234,,0.07507513463497162,0.21444065868854523
,0.0009406517260324962,235,,,
47,,239,,0.06665302067995071,0.2080002874135971
,0.000938153340021932,240,,,
48,,244,,0.07116736471652985,0.21937409043312073
,0.0009356069055600951,245,,,
49,,249,0.002712646033614874,,
49,,249,,0.0752631202340126,0.2279340922832489
,0.0009330127018922197,250,,,
50,,254,,0.07233604043722153,0.2187490016222
,0.0009303710135019722,255,,,
51,,259,,0.07559305429458618,0.21806763112545013
,0.0009276821300802536,260,,,
52,,264,,0.07565676420927048,0.22398988902568817
,0.0009249463464934323,265,,,
53,,269,,0.07482235878705978,0.21854384243488312
,0.0009221639627510079,270,,,
54,,274,,0.06872694194316864,0.20386280119419098
,0.0009193352839727124,275,,,
55,,279,,0.06678886711597443,0.20469947159290314
,0.0009164606203550501,280,,,
56,,284,,0.06767790764570236,0.21223047375679016
,0.0009135402871372812,285,,,
57,,289,,0.06960354000329971,0.2172805815935135
,0.0009105746045668523,290,,,
58,,294,,0.07062812149524689,0.21776780486106873
,0.0009075638978642773,295,,,
59,,299,0.004787541925907135,,
59,,299,,0.06979329884052277,0.21589395403862
,0.000904508497187474,300,,,
60,,304,,0.06954989582300186,0.21238750219345093
,0.0009014087375955575,305,,,
61,,309,,0.06920915842056274,0.21446092426776886
