epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.3137255012989044,1.3542797565460205
,0.0009999383162408303,6,,,,
1,,11,,,0.3529411852359772,1.3123722076416016
,0.0009997532801828658,12,,,,
2,,17,,,0.4313725531101227,1.2482632398605347
,0.0009994449374809851,18,,,,
3,,23,,,0.4313725531101227,1.1683977842330933
,0.0009990133642141358,24,,,,
4,,29,,,0.45098039507865906,1.0930591821670532
,0.000998458666866564,30,,,,
5,,35,,,0.5686274766921997,1.0283448696136475
,0.00099778098230154,36,,,,
6,,41,,,0.5686274766921997,0.9394243359565735
,0.0009969804777275899,42,,,,
7,,47,,,0.5686274766921997,0.860809326171875
,0.000996057350657239,48,,,,
8,,49,0.625,0.8415578603744507,,
8,,53,,,0.5882353186607361,0.8728325963020325
,0.0009950118288582787,54,,,,
9,,59,,,0.6078431606292725,0.8279394507408142
,0.0009938441702975688,60,,,,
10,,65,,,0.5490196347236633,0.8584163188934326
,0.000992554663077387,66,,,,
11,,71,,,0.5686274766921997,0.8801350593566895
,0.0009911436253643444,72,,,,
12,,77,,,0.5686274766921997,0.78000807762146
,0.0009896114053108828,78,,,,
13,,83,,,0.5490196347236633,0.810213565826416
,0.0009879583809693736,84,,,,
14,,89,,,0.6078431606292725,0.8526467680931091
,0.0009861849601988382,90,,,,
15,,95,,,0.5490196347236633,0.8376054763793945
,0.0009842915805643154,96,,,,
16,,99,0.65625,0.6778379678726196,,
16,,101,,,0.5490196347236633,0.8695617318153381
,0.000982278709228899,102,,,,
17,,107,,,0.5882353186607361,0.826404869556427
,0.0009801468428384714,108,,,,
18,,113,,,0.5686274766921997,0.8725864291191101
,0.0009778965073991648,114,,,,
19,,119,,,0.6274510025978088,0.8364421129226685
,0.0009755282581475766,120,,,,
20,,125,,,0.6274510025978088,0.8387307524681091
,0.0009730426794137723,126,,,,
21,,131,,,0.6470588445663452,0.8583975434303284
,0.0009704403844771124,132,,,,
22,,137,,,0.6274510025978088,0.8863687515258789
,0.0009677220154149334,138,,,,
23,,143,,,0.6274510025978088,0.8806725144386292
,0.0009648882429441253,144,,,,
24,,149,0.71875,0.7856627702713013,,
24,,149,,,0.5882353186607361,0.9942075610160828
