epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,8,,0.0595671609044075,0.20755094289779663
,0.000999972584682756,9,,,
1,,17,,0.057256441563367844,0.2022915631532669
,0.0009998903417374227,18,,,
2,,26,,0.05389225855469704,0.19366532564163208
,0.0009997532801828658,27,,,
3,,35,,0.05193587392568588,0.19001945853233337
,0.0009995614150494292,36,,,
4,,44,,0.05203110724687576,0.18685148656368256
,0.000999314767377287,45,,,
5,,49,0.05109931528568268,,
5,,53,,0.0504283607006073,0.18323293328285217
,0.0009990133642141358,54,,,
6,,62,,0.050921641290187836,0.18624266982078552
,0.000998657238612229,63,,,
7,,71,,0.05379403755068779,0.19304950535297394
,0.0009982464296247522,72,,,
8,,80,,0.05701390653848648,0.19717074930667877
,0.00099778098230154,81,,,
9,,89,,0.05459746718406677,0.1915929615497589
,0.0009972609476841367,90,,,
10,,98,,0.05318375304341316,0.1898961365222931
,0.0009966863828001983,99,,,
11,,99,0.04867453873157501,,
11,,107,,0.05417020991444588,0.19442200660705566
,0.0009960573506572392,108,,,
12,,116,,0.05757705494761467,0.20325826108455658
,0.000995373920235722,117,,,
13,,125,,0.05956296622753143,0.2079487144947052
,0.0009946361664814943,126,,,
14,,134,,0.05672992765903473,0.19546113908290863
,0.000993844170297569,135,,,
15,,143,,0.05365782976150513,0.19434790313243866
,0.0009929980185352527,144,,,
16,,149,0.02661830373108387,,
16,,152,,0.05416212975978851,0.19634413719177246
,0.000992097803984621,153,,,
17,,161,,0.054372865706682205,0.19682617485523224
,0.0009911436253643446,162,,,
18,,170,,0.05507658049464226,0.19650427997112274
,0.0009901355873108612,171,,,
19,,179,,0.06262560188770294,0.20896069705486298
,0.000989073800366903,180,,,
20,,188,,0.05734667927026749,0.20377559959888458
,0.0009879583809693738,189,,,
21,,197,,0.06448648124933243,0.21041470766067505
,0.0009867894514365802,198,,,
22,,199,0.036970965564250946,,
22,,206,,0.07144283503293991,0.22577567398548126
,0.0009855671399548183,207,,,
23,,215,,0.0719209685921669,0.22665585577487946
,0.0009842915805643158,216,,,
24,,224,,0.07207733392715454,0.22475209832191467
,0.0009829629131445344,225,,,
25,,233,,0.06376682221889496,0.20670299232006073
,0.0009815812833988294,234,,,
26,,242,,0.07187487930059433,0.22005155682563782
,0.0009801468428384719,243,,,
27,,249,0.022211864590644836,,
27,,251,,0.07079977542161942,0.21852652728557587
,0.000978659748766034,252,,,
28,,260,,0.07164974510669708,0.21714633703231812
,0.0009771201642581387,261,,,
29,,269,,0.06934253126382828,0.21633200347423553
,0.0009755282581475771,270,,,
30,,278,,0.07149411737918854,0.21539045870304108
,0.0009738842050047931,279,,,
31,,287,,0.07295095920562744,0.22588974237442017
,0.0009721881851187409,288,,,
32,,296,,0.07289697974920273,0.21619877219200134
,0.0009704403844771131,297,,,
33,,299,0.006647266447544098,,
33,,305,,0.08245845884084702,0.2344340980052948
,0.0009686409947459461,306,,,
34,,314,,0.07409415394067764,0.22603292763233185
,0.0009667902132486011,315,,,
35,,323,,0.07235342264175415,0.22567632794380188
,0.000964888242944126,324,,,
36,,332,,0.07504339516162872,0.21797434985637665
,0.0009629352924049977,333,,,
37,,341,,0.07390502095222473,0.22393131256103516
,0.0009609315757942507,342,,,
38,,349,0.007373455446213484,,
38,,350,,0.0793638825416565,0.22961655259132385
,0.0009588773128419909,351,,,
39,,359,,0.07166682928800583,0.219364732503891
,0.0009567727288213008,360,,,
40,,368,,0.0755140632390976,0.2221212387084961
,0.0009546180545235346,369,,,
41,,377,,0.06855114549398422,0.21893607079982758
,0.0009524135262330101,378,,,
42,,386,,0.07153818011283875,0.22474628686904907
,0.0009501593857010972,387,,,
43,,395,,0.07387097924947739,0.22292006015777588
,0.0009478558801197068,396,,,
44,,399,0.00598487164825201,,
44,,404,,0.07382974773645401,0.22452856600284576
,0.0009455032620941841,405,,,
45,,413,,0.07130569964647293,0.22304661571979523
