epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,5,,,0.4117647111415863,1.328568458557129
,0.0009999383162408303,6,,,,
1,,11,,,0.47058823704719543,1.1669756174087524
,0.0009997532801828658,12,,,,
2,,17,,,0.4901960790157318,0.9298860430717468
,0.0009994449374809851,18,,,,
3,,23,,,0.6470588445663452,0.7588186264038086
,0.0009990133642141358,24,,,,
4,,29,,,0.6470588445663452,0.738616406917572
,0.000998458666866564,30,,,,
5,,35,,,0.7254902124404907,0.684411346912384
,0.00099778098230154,36,,,,
6,,41,,,0.7647058963775635,0.6645774841308594
,0.0009969804777275899,42,,,,
7,,47,,,0.6666666865348816,0.6527571082115173
,0.000996057350657239,48,,,,
8,,49,0.75,0.43442362546920776,,
8,,53,,,0.7058823704719543,0.8363541960716248
,0.0009950118288582787,54,,,,
9,,59,,,0.6666666865348816,0.9434109926223755
,0.0009938441702975688,60,,,,
10,,65,,,0.7058823704719543,0.8188387751579285
,0.000992554663077387,66,,,,
11,,71,,,0.6470588445663452,0.9477668404579163
,0.0009911436253643444,72,,,,
12,,77,,,0.686274528503418,0.9446454048156738
,0.0009896114053108828,78,,,,
13,,83,,,0.6666666865348816,1.2163838148117065
,0.0009879583809693736,84,,,,
14,,89,,,0.6470588445663452,1.1585800647735596
,0.0009861849601988382,90,,,,
15,,95,,,0.7058823704719543,0.958773136138916
,0.0009842915805643154,96,,,,
16,,99,0.96875,0.14877726137638092,,
16,,101,,,0.6470588445663452,0.846035361289978
,0.000982278709228899,102,,,,
17,,107,,,0.6078431606292725,1.6110217571258545
,0.0009801468428384714,108,,,,
18,,113,,,0.7254902124404907,0.8328028917312622
,0.0009778965073991648,114,,,,
19,,119,,,0.686274528503418,1.0618977546691895
,0.0009755282581475766,120,,,,
20,,125,,,0.5882353186607361,0.9214451909065247
,0.0009730426794137723,126,,,,
21,,131,,,0.686274528503418,0.7628690600395203
,0.0009704403844771124,132,,,,
22,,137,,,0.686274528503418,0.9164878726005554
,0.0009677220154149334,138,,,,
23,,143,,,0.7254902124404907,0.8935419917106628
,0.0009648882429441253,144,,,,
24,,149,0.9375,0.1477046012878418,,
24,,149,,,0.5686274766921997,1.0891211032867432
,0.000961939766255643,150,,,,
25,,155,,,0.6078431606292725,1.1656479835510254
,0.0009588773128419901,156,,,,
26,,161,,,0.5882353186607361,0.9471186399459839
,0.0009557016383177221,162,,,,
27,,167,,,0.6470588445663452,1.1371350288391113
,0.0009524135262330093,168,,,,
28,,173,,,0.6666666865348816,1.021553874015808
,0.0009490137878803073,174,,,,
29,,179,,,0.6666666865348816,1.1088595390319824
,0.0009455032620941834,180,,,,
30,,185,,,0.5882353186607361,1.5295543670654297
,0.0009418828150443463,186,,,,
31,,191,,,0.6274510025978088,1.2946735620498657
,0.0009381533400219311,192,,,,
32,,197,,,0.6470588445663452,1.1071120500564575
,0.0009343157572190951,198,,,,
33,,199,1.0,0.027931537479162216,,
33,,203,,,0.686274528503418,0.9477846026420593
,0.0009303710135019713,204,,,,
34,,209,,,0.7254902124404907,1.0408002138137817
,0.0009263200821770456,210,,,,
35,,215,,,0.7058823704719543,1.0789154767990112
,0.000922163962751007,216,,,,
36,,221,,,0.7450980544090271,1.1427927017211914
,0.0009179036806841347,222,,,,
37,,227,,,0.7254902124404907,1.0851908922195435
