epoch,lr-SOAP,step,train_loss,val_acc,val_loss
,1e-05,0,,,
0,,24,,0.3461538553237915,1.375108003616333
0,,24,1.380743145942688,,
,0.000208,25,,,
1,,49,,0.42307692766189575,1.3247287273406982
1,,49,1.371895432472229,,
,0.00040599999999999995,50,,,
2,,74,,0.5576923489570618,1.254821538925171
2,,74,1.3278051614761353,,
,0.0006039999999999999,75,,,
3,,99,,0.5769230723381042,1.1592613458633423
3,,99,1.2607481479644775,,
,0.0008019999999999999,100,,,
4,,124,,0.6153846383094788,1.0535271167755127
4,,124,1.1919928789138794,,
,0.001,125,,,
5,,149,,0.5961538553237915,0.9658161401748657
5,,149,1.112451195716858,,
,0.0009999351773732016,150,,,
6,,174,,0.6153846383094788,0.8883521556854248
6,,174,1.0505279302597046,,
,0.000999740726317523,175,,,
7,,199,,0.5769230723381042,0.8577471375465393
7,,199,1.0214658975601196,,
,0.000999416697302747,200,,,
8,,224,,0.6730769276618958,0.8220996856689453
8,,224,0.9861070513725281,,
,0.0009989631744306228,225,,,
9,,249,,0.692307710647583,0.7662087678909302
9,,249,0.9137605428695679,,
,0.0009983802754130377,250,,,
10,,274,,0.6538462042808533,0.7393181324005127
10,,274,0.9793801307678223,,
,0.0009976681515414653,275,,,
11,,299,,0.692307710647583,0.7228619456291199
11,,299,0.9238792657852173,,
,0.0009968269876476973,300,,,
12,,324,,0.6538462042808533,0.7190514206886292
12,,324,0.9054477214813232,,
,0.0009958570020558702,325,,,
13,,349,,0.6730769276618958,0.6932935118675232
13,,349,0.8944839239120483,,
,0.0009947584465258,350,,,
14,,374,,0.7307692766189575,0.6935278177261353
14,,374,0.9249085187911987,,
,0.0009935316061876374,375,,,
15,,399,,0.692307710647583,0.6965280175209045
15,,399,0.8454734683036804,,
,0.0009921767994678626,400,,,
16,,424,,0.7692307829856873,0.6546260118484497
16,,424,0.9374926090240479,,
,0.0009906943780066371,425,,,
17,,449,,0.7307692766189575,0.6560901999473572
17,,449,0.8330110311508179,,
,0.000989084726566536,450,,,
18,,474,,0.7115384340286255,0.6736262440681458
18,,474,0.8009852766990662,,
,0.0009873482629326829,475,,,
19,,499,,0.7115384340286255,0.6469157338142395
19,,499,0.8230742812156677,,
,0.0009854854378043131,500,,,
20,,524,,0.75,0.6336634755134583
20,,524,0.8325315713882446,,
,0.0009834967346777955,525,,,
21,,549,,0.75,0.6301093697547913
21,,549,0.7927737236022949,,
,0.0009813826697211404,550,,,
22,,574,,0.7115384340286255,0.6583014130592346
22,,574,0.847830057144165,,
,0.0009791437916400285,575,,,
23,,599,,0.7692307829856873,0.6368632912635803
23,,599,0.8549891710281372,,
,0.0009767806815353939,600,,,
24,,624,,0.7307692766189575,0.6406869292259216
24,,624,0.7572087645530701,,
,0.0009742939527525992,625,,,
25,,649,,0.7692307829856873,0.652887225151062
25,,649,0.7995518445968628,,
,0.0009716842507222428,650,,,
26,,674,,0.75,0.6423183679580688
26,,674,0.7929216027259827,,
,0.0009689522527926358,675,,,
27,,699,,0.692307710647583,0.6567742824554443
27,,699,0.7567770481109619,,
,0.0009660986680539973,700,,,
28,,724,,0.692307710647583,0.6827876567840576
28,,724,0.8863397836685181,,
,0.0009631242371544095,725,,,
29,,749,,0.7692307829856873,0.6567702889442444
29,,749,0.8138269782066345,,
,0.0009600297321075828,750,,,
30,,774,,0.7307692766189575,0.6305012106895447
30,,774,0.7998858690261841,,
,0.0009568159560924791,775,,,
31,,799,,0.7115384340286255,0.6627220511436462
31,,799,0.7647100687026978,,
,0.0009534837432448475,800,,,
