epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
25,,155,,,0.6730769276618958,0.6328837275505066
,0.0009588773128419901,156,,,,
26,,161,,,0.7692307829856873,0.7128000855445862
,0.0009557016383177221,162,,,,
27,,167,,,0.7115384340286255,0.7223701477050781
,0.0009524135262330093,168,,,,
28,,173,,,0.7307692170143127,0.7201449871063232
,0.0009490137878803073,174,,,,
29,,179,,,0.7307692170143127,0.7259982228279114
,0.0009455032620941834,180,,,,
30,,185,,,0.7307692170143127,0.7228411436080933
,0.0009418828150443463,186,,,,
31,,191,,,0.692307710647583,0.6865105032920837
,0.0009381533400219311,192,,,,
32,,197,,,0.75,0.6958359479904175
,0.0009343157572190951,198,,,,
33,,199,0.75,0.5988516211509705,,
33,,203,,,0.7884615659713745,0.651444673538208
,0.0009303710135019713,204,,,,
34,,209,,,0.75,0.6886163353919983
,0.0009263200821770456,210,,,,
35,,215,,,0.7692307829856873,0.7215588092803955
,0.000922163962751007,216,,,,
36,,221,,,0.7115384340286255,0.7338439226150513
,0.0009179036806841347,222,,,,
37,,227,,,0.8461538553237915,0.6283907294273376
,0.0009135402871372803,228,,,,
38,,233,,,0.807692289352417,0.6493306756019592
,0.0009090748587125112,234,,,,
39,,239,,,0.7307692170143127,0.6766307353973389
,0.0009045084971874732,240,,,,
40,,245,,,0.75,0.5379278063774109
,0.0008998423292435448,246,,,,
41,,249,0.84375,0.34970659017562866,,
41,,251,,,0.75,0.5746369957923889
,0.0008950775061878447,252,,,,
42,,257,,,0.7692307829856873,0.5805805921554565
,0.0008902152036691643,258,,,,
43,,263,,,0.75,0.6060883402824402
,0.000885256621387894,264,,,,
44,,269,,,0.7884615659713745,0.6002724766731262
,0.0008802029828000149,270,,,,
45,,275,,,0.7307692170143127,0.6426084041595459
,0.0008750555348152292,276,,,,
46,,281,,,0.75,0.6475332975387573
,0.0008698155474893041,282,,,,
47,,287,,,0.7115384340286255,0.6539950966835022
,0.0008644843137107051,288,,,,
48,,293,,,0.75,0.6263052821159363
,0.0008590631488815939,294,,,,
49,,299,0.78125,0.46682479977607727,,
49,,299,,,0.7884615659713745,0.6741827726364136
,0.0008535533905932731,300,,,,
50,,305,,,0.75,0.6855498552322388
,0.0008479563982961564,306,,,,
51,,311,,,0.7884615659713745,0.6885801553726196
,0.0008422735529643437,312,,,,
52,,317,,,0.8269230723381042,0.6175004243850708
,0.000836506256754886,318,,,,
53,,323,,,0.7307692170143127,0.6644607186317444
,0.0008306559326618253,324,,,,
54,,329,,,0.7884615659713745,0.7136721014976501
,0.0008247240241650912,330,,,,
55,,335,,,0.7692307829856873,0.6748864054679871
,0.0008187119948743442,336,,,,
56,,341,,,0.7692307829856873,0.6672064065933228
,0.000812621328167852,342,,,,
57,,347,,,0.807692289352417,0.6275426149368286
,0.0008064535268264877,348,,,,
58,,349,0.875,0.26199352741241455,,
58,,353,,,0.8269230723381042,0.5325143337249756
,0.0008002101126629415,354,,,,
59,,359,,,0.8269230723381042,0.5722993016242981
,0.000793892626146236,360,,,,
60,,365,,,0.6730769276618958,0.7428279519081116
,0.0007875026260216388,366,,,,
61,,371,,,0.807692289352417,0.616118848323822
,0.0007810416889260649,372,,,,
62,,377,,,0.8269230723381042,0.5880416631698608
,0.0007745114089990654,378,,,,
63,,383,,,0.807692289352417,0.5995832085609436
,0.0007679133974894978,384,,,,
64,,389,,,0.7692307829856873,0.6491795182228088
,0.0007612492823579739,390,,,,
65,,395,,,0.7115384340286255,0.687083899974823
,0.0007545207078751852,396,,,,
66,,399,0.84375,0.4211074113845825,,
66,,401,,,0.6346153616905212,0.938349187374115
,0.0007477293342162034,402,,,,
67,,407,,,0.557692289352417,1.2413055896759033
,0.0007408768370508571,408,,,,
68,,413,,,0.692307710647583,0.8525009751319885
,0.0007339649071302863,414,,,,
69,,419,,,0.7307692170143127,0.8223549723625183
,0.0007269952498697729,420,,,,
70,,425,,,0.6153846383094788,0.8537530303001404
,0.000719969584927957,426,,,,
71,,431,,,0.6730769276618958,0.8658109903335571
,0.0007128896457825358,432,,,,
72,,437,,,0.6346153616905212,0.859754204750061
,0.0007057571793025539,438,,,,
73,,443,,,0.6730769276618958,0.8488149642944336
,0.0006985739453173898,444,,,,
74,,449,0.59375,0.6332060098648071,,
74,,449,,,0.7307692170143127,0.7779273390769958
,0.0006913417161825444,450,,,,
75,,455,,,0.7307692170143127,0.7761210203170776
,0.0006840622763423385,456,,,,
76,,461,,,0.6730769276618958,0.7937204837799072
,0.000676737421889628,462,,,,
77,,467,,,0.692307710647583,0.7719106674194336
,0.0006693689601226452,468,,,,
78,,473,,,0.6538461446762085,0.802154004573822
,0.0006619587090990741,474,,,,
79,,479,,,0.6730769276618958,0.782649040222168
,0.0006545084971874731,480,,,,
80,,485,,,0.7307692170143127,0.7076750993728638
,0.0006470201626161514,486,,,,
81,,491,,,0.6730769276618958,0.7783789038658142
,0.0006394955530196142,492,,,,
82,,497,,,0.692307710647583,0.7594066858291626
,0.0006319365249826858,498,,,,
83,,499,0.90625,0.32183384895324707,,
83,,503,,,0.6538461446762085,0.7622228860855103
,0.0006243449435824268,504,,,,
84,,509,,,0.6538461446762085,0.8118999004364014
,0.0006167226819279523,510,,,,
85,,515,,,0.6538461446762085,0.7610743641853333
,0.0006090716206982709,516,,,,
86,,521,,,0.7115384340286255,0.7330507040023804
,0.0006013936476782558,522,,,,
87,,527,,,0.7115384340286255,0.7576769590377808
,0.000593690657292862,528,,,,
88,,533,,,0.6730769276618958,0.7810177206993103
