epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,8,,0.05305711552500725,0.19728973507881165
,0.000999972584682756,9,,,
1,,17,,0.052712440490722656,0.1973399519920349
,0.0009998903417374227,18,,,
2,,26,,0.05060562491416931,0.1931888312101364
,0.0009997532801828658,27,,,
3,,35,,0.04935374855995178,0.18852397799491882
,0.0009995614150494292,36,,,
4,,44,,0.04824601486325264,0.18510758876800537
,0.000999314767377287,45,,,
5,,49,0.07572487741708755,,
5,,53,,0.04797262325882912,0.18371151387691498
,0.0009990133642141358,54,,,
6,,62,,0.046998679637908936,0.1815037578344345
,0.000998657238612229,63,,,
7,,71,,0.04601079225540161,0.17957854270935059
,0.0009982464296247522,72,,,
8,,80,,0.04688213765621185,0.18073199689388275
,0.00099778098230154,81,,,
9,,89,,0.04705597087740898,0.18146400153636932
,0.0009972609476841367,90,,,
10,,98,,0.04916661977767944,0.1844574511051178
,0.0009966863828001983,99,,,
11,,99,0.044463854283094406,,
11,,107,,0.04730771854519844,0.18253730237483978
,0.0009960573506572392,108,,,
12,,116,,0.04643319547176361,0.17860278487205505
,0.000995373920235722,117,,,
13,,125,,0.05082255229353905,0.18737278878688812
,0.0009946361664814943,126,,,
14,,134,,0.05289706960320473,0.19053567945957184
,0.000993844170297569,135,,,
15,,143,,0.05891851335763931,0.19566035270690918
,0.0009929980185352527,144,,,
16,,149,0.04202874377369881,,
16,,152,,0.057662732899188995,0.19478829205036163
,0.000992097803984621,153,,,
17,,161,,0.06060623377561569,0.1988619714975357
,0.0009911436253643446,162,,,
18,,170,,0.06520073115825653,0.20086728036403656
,0.0009901355873108612,171,,,
19,,179,,0.07065565139055252,0.2068975269794464
,0.000989073800366903,180,,,
20,,188,,0.06742646545171738,0.20218399167060852
,0.0009879583809693738,189,,,
21,,197,,0.07493612915277481,0.2133502960205078
,0.0009867894514365802,198,,,
22,,199,0.02185257151722908,,
22,,206,,0.06941644847393036,0.21059708297252655
,0.0009855671399548183,207,,,
23,,215,,0.073590949177742,0.21780191361904144
,0.0009842915805643158,216,,,
24,,224,,0.0700722187757492,0.20994839072227478
,0.0009829629131445344,225,,,
25,,233,,0.0701180100440979,0.20745941996574402
,0.0009815812833988294,234,,,
26,,242,,0.07846328616142273,0.22511188685894012
,0.0009801468428384719,243,,,
27,,249,0.03266378864645958,,
27,,251,,0.08211316913366318,0.23198024928569794
,0.000978659748766034,252,,,
28,,260,,0.09186764806509018,0.24383926391601562
,0.0009771201642581387,261,,,
29,,269,,0.0806674212217331,0.22064337134361267
,0.0009755282581475771,270,,,
30,,278,,0.08711390942335129,0.23860087990760803
,0.0009738842050047931,279,,,
31,,287,,0.08501890301704407,0.23430418968200684
,0.0009721881851187409,288,,,
32,,296,,0.09003100544214249,0.24193134903907776
,0.0009704403844771131,297,,,
33,,299,0.022806264460086823,,
33,,305,,0.08774399757385254,0.2412438541650772
,0.0009686409947459461,306,,,
34,,314,,0.08769390732049942,0.236685112118721
,0.0009667902132486011,315,,,
35,,323,,0.10072634369134903,0.2509745955467224
,0.000964888242944126,324,,,
36,,332,,0.08505688607692719,0.2344980686903
,0.0009629352924049977,333,,,
37,,341,,0.09619638323783875,0.2480333149433136
,0.0009609315757942507,342,,,
38,,349,0.020544711500406265,,
38,,350,,0.10059385001659393,0.2522886097431183
,0.0009588773128419909,351,,,
39,,359,,0.0988646149635315,0.25822341442108154
,0.0009567727288213008,360,,,
40,,368,,0.10537488758563995,0.2597431242465973
,0.0009546180545235346,369,,,
41,,377,,0.1020662859082222,0.25683319568634033
,0.0009524135262330101,378,,,
42,,386,,0.10195696353912354,0.2568608522415161
,0.0009501593857010972,387,,,
43,,395,,0.09360720217227936,0.24155230820178986
,0.0009478558801197068,396,,,
44,,399,0.009276355616748333,,
44,,404,,0.09821201860904694,0.24528294801712036
,0.0009455032620941841,405,,,
45,,413,,0.11032392084598541,0.2712364196777344
,0.0009431017896156075,414,,,
46,,422,,0.11237437278032303,0.2631887197494507
,0.0009406517260324962,423,,,
47,,431,,0.09321963787078857,0.2497892677783966
