epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,8,,0.06958941370248795,0.22955265641212463
,0.000999972584682756,9,,,
1,,17,,0.06780251860618591,0.22577723860740662
,0.0009998903417374227,18,,,
2,,26,,0.06493853777647018,0.2176733762025833
,0.0009997532801828658,27,,,
3,,35,,0.0666307657957077,0.2197764813899994
,0.0009995614150494292,36,,,
4,,44,,0.0701250359416008,0.22562111914157867
,0.000999314767377287,45,,,
5,,49,0.056610479950904846,,
5,,53,,0.07018782198429108,0.2240026295185089
,0.0009990133642141358,54,,,
6,,62,,0.07191713154315948,0.22451558709144592
,0.000998657238612229,63,,,
7,,71,,0.06758864969015121,0.21757210791110992
,0.0009982464296247522,72,,,
8,,80,,0.06586582958698273,0.21545279026031494
,0.00099778098230154,81,,,
9,,89,,0.07258095592260361,0.2252091020345688
,0.0009972609476841367,90,,,
10,,98,,0.07090891897678375,0.22381055355072021
,0.0009966863828001983,99,,,
11,,99,0.04157758876681328,,
11,,107,,0.0722329318523407,0.21448975801467896
,0.0009960573506572392,108,,,
12,,116,,0.07027608156204224,0.213398277759552
,0.000995373920235722,117,,,
13,,125,,0.07170269638299942,0.21692480146884918
,0.0009946361664814943,126,,,
14,,134,,0.072175994515419,0.21288026869297028
,0.000993844170297569,135,,,
15,,143,,0.0976557508111,0.2562919557094574
,0.0009929980185352527,144,,,
16,,149,0.036425068974494934,,
16,,152,,0.07263310998678207,0.20649658143520355
,0.000992097803984621,153,,,
17,,161,,0.08170589059591293,0.23489493131637573
,0.0009911436253643446,162,,,
18,,170,,0.07808499038219452,0.2319362461566925
,0.0009901355873108612,171,,,
19,,179,,0.08636742830276489,0.23809772729873657
,0.000989073800366903,180,,,
20,,188,,0.09889110177755356,0.2521275579929352
,0.0009879583809693738,189,,,
21,,197,,0.08831114321947098,0.24273885786533356
,0.0009867894514365802,198,,,
22,,199,0.012842120602726936,,
22,,206,,0.08117185533046722,0.2313961386680603
,0.0009855671399548183,207,,,
23,,215,,0.0867241695523262,0.22801879048347473
,0.0009842915805643158,216,,,
24,,224,,0.08558771759271622,0.23204050958156586
,0.0009829629131445344,225,,,
25,,233,,0.08937599509954453,0.23298287391662598
,0.0009815812833988294,234,,,
26,,242,,0.0934089943766594,0.2346070259809494
,0.0009801468428384719,243,,,
27,,249,0.017040669918060303,,
27,,251,,0.08709641546010971,0.23214255273342133
,0.000978659748766034,252,,,
28,,260,,0.08884607255458832,0.2355613261461258
,0.0009771201642581387,261,,,
29,,269,,0.10185980796813965,0.259764701128006
,0.0009755282581475771,270,,,
30,,278,,0.09849855303764343,0.25386860966682434
,0.0009738842050047931,279,,,
31,,287,,0.09038130193948746,0.24529817700386047
,0.0009721881851187409,288,,,
32,,296,,0.10015038400888443,0.25161534547805786
,0.0009704403844771131,297,,,
33,,299,0.011553211137652397,,
33,,305,,0.09726520627737045,0.25034746527671814
,0.0009686409947459461,306,,,
34,,314,,0.0883781909942627,0.23975153267383575
,0.0009667902132486011,315,,,
35,,323,,0.10530522465705872,0.2604112923145294
,0.000964888242944126,324,,,
36,,332,,0.09527724236249924,0.24859701097011566
,0.0009629352924049977,333,,,
37,,341,,0.09581730514764786,0.24886371195316315
,0.0009609315757942507,342,,,
38,,349,0.007650356739759445,,
38,,350,,0.09680501371622086,0.24756194651126862
,0.0009588773128419909,351,,,
39,,359,,0.0896540954709053,0.23994100093841553
,0.0009567727288213008,360,,,
40,,368,,0.09401725977659225,0.24580779671669006
,0.0009546180545235346,369,,,
41,,377,,0.10061471164226532,0.2512250542640686
,0.0009524135262330101,378,,,
42,,386,,0.0891207903623581,0.2356901913881302
