epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,4,,0.04578511044383049,0.1849401742219925
,0.000999972584682756,5,,,
1,,9,,0.04411061853170395,0.1812724471092224
,0.0009998903417374227,10,,,
2,,14,,0.04177738353610039,0.17134155333042145
,0.0009997532801828658,15,,,
3,,19,,0.04345506429672241,0.16840551793575287
,0.0009995614150494292,20,,,
4,,24,,0.04266417771577835,0.16394393146038055
,0.000999314767377287,25,,,
5,,29,,0.046657536178827286,0.15670932829380035
,0.0009990133642141358,30,,,
6,,34,,0.055840279906988144,0.18938907980918884
,0.000998657238612229,35,,,
7,,39,,0.06630032509565353,0.20347611606121063
,0.0009982464296247522,40,,,
8,,44,,0.05730803683400154,0.18773271143436432
,0.00099778098230154,45,,,
9,,49,0.038266897201538086,,
9,,49,,0.047677163034677505,0.16608929634094238
,0.0009972609476841367,50,,,
10,,54,,0.04663950949907303,0.16732950508594513
,0.0009966863828001983,55,,,
11,,59,,0.05312309414148331,0.17483428120613098
,0.0009960573506572392,60,,,
12,,64,,0.05653396621346474,0.18236635625362396
,0.000995373920235722,65,,,
13,,69,,0.08140796422958374,0.2135353982448578
,0.0009946361664814943,70,,,
14,,74,,0.07656165957450867,0.22080177068710327
,0.000993844170297569,75,,,
15,,79,,0.06143506243824959,0.2002946436405182
,0.0009929980185352527,80,,,
16,,84,,0.05126437544822693,0.17246919870376587
,0.000992097803984621,85,,,
17,,89,,0.050416797399520874,0.17294305562973022
,0.0009911436253643446,90,,,
18,,94,,0.05985899642109871,0.18784327805042267
,0.0009901355873108612,95,,,
19,,99,0.019438540562987328,,
19,,99,,0.05582648888230324,0.1772875189781189
,0.000989073800366903,100,,,
20,,104,,0.05909901112318039,0.18756002187728882
,0.0009879583809693738,105,,,
21,,109,,0.08698301017284393,0.22111451625823975
,0.0009867894514365802,110,,,
22,,114,,0.057652056217193604,0.18547357618808746
,0.0009855671399548183,115,,,
23,,119,,0.05490338057279587,0.1808077096939087
,0.0009842915805643158,120,,,
24,,124,,0.048888999968767166,0.17753790318965912
,0.0009829629131445344,125,,,
25,,129,,0.06303490698337555,0.20436933636665344
,0.0009815812833988294,130,,,
26,,134,,0.06422826647758484,0.20458975434303284
,0.0009801468428384719,135,,,
27,,139,,0.05973537638783455,0.1893034130334854
,0.000978659748766034,140,,,
28,,144,,0.06659446656703949,0.19851304590702057
,0.0009771201642581387,145,,,
29,,149,0.022214381024241447,,
29,,149,,0.0653567984700203,0.19746875762939453
,0.0009755282581475771,150,,,
30,,154,,0.06419168412685394,0.19100283086299896
,0.0009738842050047931,155,,,
31,,159,,0.08906145393848419,0.22506070137023926
,0.0009721881851187409,160,,,
32,,164,,0.06899425387382507,0.2053680270910263
,0.0009704403844771131,165,,,
33,,169,,0.07750051468610764,0.21808624267578125
,0.0009686409947459461,170,,,
34,,174,,0.06475488096475601,0.19756914675235748
,0.0009667902132486011,175,,,
35,,179,,0.05095167085528374,0.17289583384990692
,0.000964888242944126,180,,,
36,,184,,0.06087415665388107,0.19840696454048157
,0.0009629352924049977,185,,,
37,,189,,0.06673509627580643,0.20475386083126068
,0.0009609315757942507,190,,,
38,,194,,0.07176181674003601,0.21022263169288635
,0.0009588773128419909,195,,,
39,,199,0.014555876143276691,,
39,,199,,0.06528108566999435,0.1956000179052353
,0.0009567727288213008,200,,,
40,,204,,0.06701536476612091,0.1987294703722
,0.0009546180545235346,205,,,
41,,209,,0.06376615911722183,0.19419646263122559
,0.0009524135262330101,210,,,
42,,214,,0.055457696318626404,0.17469769716262817
