epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,4,,0.06420492380857468,0.22883577644824982
,0.000999972584682756,5,,,
1,,9,,0.06401508301496506,0.2283685803413391
,0.0009998903417374227,10,,,
2,,14,,0.06385257840156555,0.2277570217847824
,0.0009997532801828658,15,,,
3,,19,,0.06362713873386383,0.2266043722629547
,0.0009995614150494292,20,,,
4,,24,,0.0628696009516716,0.22399581968784332
,0.000999314767377287,25,,,
5,,29,,0.06213042512536049,0.22064584493637085
,0.0009990133642141358,30,,,
6,,34,,0.06075061485171318,0.21524018049240112
,0.000998657238612229,35,,,
7,,39,,0.059847939759492874,0.20986269414424896
,0.0009982464296247522,40,,,
8,,44,,0.05827329307794571,0.20394845306873322
,0.00099778098230154,45,,,
9,,49,0.058315109461545944,,
9,,49,,0.055169928818941116,0.19440284371376038
,0.0009972609476841367,50,,,
10,,54,,0.05287747085094452,0.18961791694164276
,0.0009966863828001983,55,,,
11,,59,,0.05185560882091522,0.18978437781333923
,0.0009960573506572392,60,,,
12,,64,,0.048463527113199234,0.18253783881664276
,0.000995373920235722,65,,,
13,,69,,0.04765338823199272,0.18291638791561127
,0.0009946361664814943,70,,,
14,,74,,0.047558270394802094,0.18621601164340973
,0.000993844170297569,75,,,
15,,79,,0.04808572679758072,0.18886080384254456
,0.0009929980185352527,80,,,
16,,84,,0.04649237170815468,0.1867227703332901
,0.000992097803984621,85,,,
17,,89,,0.04517656937241554,0.17985671758651733
,0.0009911436253643446,90,,,
18,,94,,0.045949991792440414,0.18291759490966797
,0.0009901355873108612,95,,,
19,,99,0.039580054581165314,,
19,,99,,0.04392194747924805,0.18137560784816742
,0.000989073800366903,100,,,
20,,104,,0.04488816857337952,0.18214650452136993
,0.0009879583809693738,105,,,
21,,109,,0.04849599301815033,0.19386544823646545
,0.0009867894514365802,110,,,
22,,114,,0.0466810017824173,0.18863163888454437
,0.0009855671399548183,115,,,
23,,119,,0.046303641051054,0.1873004287481308
,0.0009842915805643158,120,,,
24,,124,,0.04443414881825447,0.18123839795589447
,0.0009829629131445344,125,,,
25,,129,,0.04427512362599373,0.18290844559669495
,0.0009815812833988294,130,,,
26,,134,,0.04449755325913429,0.18302451074123383
,0.0009801468428384719,135,,,
27,,139,,0.05021456629037857,0.19301056861877441
,0.000978659748766034,140,,,
28,,144,,0.05155555158853531,0.19786514341831207
,0.0009771201642581387,145,,,
29,,149,0.029661448672413826,,
29,,149,,0.047122322022914886,0.1900150626897812
,0.0009755282581475771,150,,,
30,,154,,0.04350259527564049,0.18014854192733765
,0.0009738842050047931,155,,,
31,,159,,0.04415350779891014,0.18000592291355133
,0.0009721881851187409,160,,,
32,,164,,0.04847751930356026,0.18504036962985992
,0.0009704403844771131,165,,,
33,,169,,0.046474505215883255,0.1809617429971695
,0.0009686409947459461,170,,,
34,,174,,0.044640783220529556,0.18075409531593323
,0.0009667902132486011,175,,,
35,,179,,0.04475297033786774,0.18291029334068298
,0.000964888242944126,180,,,
36,,184,,0.0442342534661293,0.18191595375537872
,0.0009629352924049977,185,,,
37,,189,,0.0448090061545372,0.1813250184059143
,0.0009609315757942507,190,,,
38,,194,,0.04694009944796562,0.18423987925052643
,0.0009588773128419909,195,,,
39,,199,0.02201961539685726,,
39,,199,,0.048774298280477524,0.18976721167564392
,0.0009567727288213008,200,,,
40,,204,,0.050857361406087875,0.18959574401378632
,0.0009546180545235346,205,,,
41,,209,,0.04931607097387314,0.18654465675354004
,0.0009524135262330101,210,,,
42,,214,,0.05082261189818382,0.18537048995494843
,0.0009501593857010972,215,,,
43,,219,,0.047160111367702484,0.18312619626522064
,0.0009478558801197068,220,,,
44,,224,,0.048994824290275574,0.18707089126110077
,0.0009455032620941841,225,,,
45,,229,,0.05057011544704437,0.1865983009338379
,0.0009431017896156075,230,,,
46,,234,,0.05075822025537491,0.18627461791038513
,0.0009406517260324962,235,,,
47,,239,,0.04917850345373154,0.18356770277023315
,0.000938153340021932,240,,,
48,,244,,0.04919711500406265,0.18828128278255463
,0.0009356069055600951,245,,,
49,,249,0.01987246796488762,,
49,,249,,0.049733854830265045,0.1875104010105133
,0.0009330127018922197,250,,,
50,,254,,0.05042315647006035,0.18512862920761108
,0.0009303710135019722,255,,,
51,,259,,0.05036965385079384,0.1860504150390625
,0.0009276821300802536,260,,,
52,,264,,0.05249025672674179,0.19321493804454803
,0.0009249463464934323,265,,,
53,,269,,0.05625253543257713,0.1941874921321869
,0.0009221639627510079,270,,,
54,,274,,0.05404384061694145,0.19002164900302887
,0.0009193352839727124,275,,,
55,,279,,0.05330764129757881,0.19071175158023834
,0.0009164606203550501,280,,,
56,,284,,0.0494958758354187,0.1844196766614914
,0.0009135402871372812,285,,,
