epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,7,,,0.28125,1.5449551343917847
,0.0009999383162408303,8,,,,
1,,15,,,0.4375,1.4141981601715088
,0.0009997532801828658,16,,,,
2,,23,,,0.484375,1.2286338806152344
,0.0009994449374809851,24,,,,
3,,31,,,0.5,1.1184840202331543
,0.0009990133642141358,32,,,,
4,,39,,,0.5,1.0659337043762207
,0.000998458666866564,40,,,,
5,,47,,,0.484375,1.0563932657241821
,0.00099778098230154,48,,,,
6,,49,0.5625,1.0128694772720337,,
6,,55,,,0.375,1.0453619956970215
,0.0009969804777275899,56,,,,
7,,63,,,0.546875,1.037652850151062
,0.000996057350657239,64,,,,
8,,71,,,0.515625,1.033445119857788
,0.0009950118288582787,72,,,,
9,,79,,,0.5625,1.0047907829284668
,0.0009938441702975688,80,,,,
10,,87,,,0.5625,1.0004637241363525
,0.000992554663077387,88,,,,
11,,95,,,0.578125,0.9981577396392822
,0.0009911436253643444,96,,,,
12,,99,0.6875,0.8122237920761108,,
12,,103,,,0.53125,0.9992709755897522
,0.0009896114053108828,104,,,,
13,,111,,,0.59375,0.9803212881088257
,0.0009879583809693736,112,,,,
14,,119,,,0.515625,1.0167109966278076
,0.0009861849601988382,120,,,,
15,,127,,,0.546875,1.01275634765625
,0.0009842915805643154,128,,,,
16,,135,,,0.53125,1.0260716676712036
,0.000982278709228899,136,,,,
17,,143,,,0.53125,1.0339465141296387
,0.0009801468428384714,144,,,,
18,,149,0.65625,0.8287029266357422,,
18,,151,,,0.5625,1.0077741146087646
,0.0009778965073991648,152,,,,
19,,159,,,0.5625,1.029991865158081
,0.0009755282581475766,160,,,,
20,,167,,,0.5625,1.1131947040557861
,0.0009730426794137723,168,,,,
21,,175,,,0.59375,1.095587968826294
,0.0009704403844771124,176,,,,
22,,183,,,0.53125,1.0529401302337646
,0.0009677220154149334,184,,,,
23,,191,,,0.625,1.0524110794067383
,0.0009648882429441253,192,,,,
24,,199,0.84375,0.5293850898742676,,
24,,199,,,0.609375,1.0694084167480469
,0.000961939766255643,200,,,,
25,,207,,,0.625,1.146559238433838
,0.0009588773128419901,208,,,,
26,,215,,,0.625,1.1185919046401978
,0.0009557016383177221,216,,,,
27,,223,,,0.578125,1.1571987867355347
,0.0009524135262330093,224,,,,
28,,231,,,0.625,1.1313636302947998
,0.0009490137878803073,232,,,,
29,,239,,,0.5,1.1329200267791748
,0.0009455032620941834,240,,,,
30,,247,,,0.515625,1.146579623222351
,0.0009418828150443463,248,,,,
31,,249,0.8125,0.39968341588974,,
31,,255,,,0.578125,1.1590535640716553
,0.0009381533400219311,256,,,,
32,,263,,,0.546875,1.1172828674316406
,0.0009343157572190951,264,,,,
33,,271,,,0.546875,1.1304655075073242
,0.0009303710135019713,272,,,,
34,,279,,,0.5625,1.2135515213012695
,0.0009263200821770456,280,,,,
35,,287,,,0.59375,1.106964349746704
,0.000922163962751007,288,,,,
36,,295,,,0.5625,1.1189680099487305
,0.0009179036806841347,296,,,,
37,,299,0.9375,0.32458287477493286,,
37,,303,,,0.609375,1.1743409633636475
,0.0009135402871372803,304,,,,
38,,311,,,0.546875,1.2836644649505615
,0.0009090748587125112,312,,,,
39,,319,,,0.5625,1.2572832107543945
,0.0009045084971874732,320,,,,
40,,327,,,0.5625,1.263730764389038
,0.0008998423292435448,328,,,,
41,,335,,,0.609375,1.1309043169021606
,0.0008950775061878447,336,,,,
42,,343,,,0.53125,1.268363356590271
,0.0008902152036691643,344,,,,
43,,349,0.9375,0.29012584686279297,,
43,,351,,,0.5625,1.3327322006225586
