epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,8,,0.06954269856214523,0.23491093516349792
,0.000999972584682756,9,,,
1,,17,,0.06845878809690475,0.23210324347019196
,0.0009998903417374227,18,,,
2,,26,,0.06665993481874466,0.2270091325044632
,0.0009997532801828658,27,,,
3,,35,,0.06779749691486359,0.22837726771831512
,0.0009995614150494292,36,,,
4,,44,,0.06884095817804337,0.22816990315914154
,0.000999314767377287,45,,,
5,,49,0.04316738620400429,,
5,,53,,0.06699004024267197,0.22263240814208984
,0.0009990133642141358,54,,,
6,,62,,0.06748072803020477,0.22089894115924835
,0.000998657238612229,63,,,
7,,71,,0.06865894794464111,0.22626471519470215
,0.0009982464296247522,72,,,
8,,80,,0.06651423126459122,0.22508935630321503
,0.00099778098230154,81,,,
9,,89,,0.06495486944913864,0.22171440720558167
,0.0009972609476841367,90,,,
10,,98,,0.06934686750173569,0.22596344351768494
,0.0009966863828001983,99,,,
11,,99,0.07705084979534149,,
11,,107,,0.07030229270458221,0.22683726251125336
,0.0009960573506572392,108,,,
12,,116,,0.07315375655889511,0.23577208817005157
,0.000995373920235722,117,,,
13,,125,,0.07434074580669403,0.23577922582626343
,0.0009946361664814943,126,,,
14,,134,,0.07002613693475723,0.22162380814552307
,0.000993844170297569,135,,,
15,,143,,0.07373343408107758,0.2316349595785141
,0.0009929980185352527,144,,,
16,,149,0.06037699431180954,,
16,,152,,0.06707226485013962,0.2159126102924347
,0.000992097803984621,153,,,
17,,161,,0.07106634974479675,0.22550979256629944
,0.0009911436253643446,162,,,
18,,170,,0.0703573077917099,0.2261684238910675
,0.0009901355873108612,171,,,
19,,179,,0.07088890671730042,0.22356301546096802
,0.000989073800366903,180,,,
20,,188,,0.0697861909866333,0.2155572772026062
,0.0009879583809693738,189,,,
21,,197,,0.0698954313993454,0.21191610395908356
,0.0009867894514365802,198,,,
22,,199,0.047219883650541306,,
22,,206,,0.0686127319931984,0.21480955183506012
,0.0009855671399548183,207,,,
23,,215,,0.07450073212385178,0.22650118172168732
,0.0009842915805643158,216,,,
24,,224,,0.0741916298866272,0.21735624969005585
,0.0009829629131445344,225,,,
25,,233,,0.09417574107646942,0.24813514947891235
,0.0009815812833988294,234,,,
26,,242,,0.07647311687469482,0.22138118743896484
,0.0009801468428384719,243,,,
27,,249,0.029643479734659195,,
27,,251,,0.08454328775405884,0.23687529563903809
,0.000978659748766034,252,,,
28,,260,,0.08029533922672272,0.223849818110466
,0.0009771201642581387,261,,,
29,,269,,0.09059115499258041,0.23841412365436554
,0.0009755282581475771,270,,,
30,,278,,0.07892806828022003,0.22069811820983887
,0.0009738842050047931,279,,,
31,,287,,0.07657100260257721,0.2177109569311142
,0.0009721881851187409,288,,,
32,,296,,0.08055292069911957,0.22145292162895203
,0.0009704403844771131,297,,,
33,,299,0.013481413945555687,,
33,,305,,0.08428239822387695,0.2332301288843155
,0.0009686409947459461,306,,,
34,,314,,0.08254656195640564,0.22907927632331848
,0.0009667902132486011,315,,,
35,,323,,0.08728194236755371,0.232086181640625
,0.000964888242944126,324,,,
36,,332,,0.08956319838762283,0.23436443507671356
,0.0009629352924049977,333,,,
37,,341,,0.0768764540553093,0.2205524742603302
,0.0009609315757942507,342,,,
38,,349,0.02237989939749241,,
38,,350,,0.08198852837085724,0.22591827809810638
,0.0009588773128419909,351,,,
39,,359,,0.09330540895462036,0.2426295429468155
,0.0009567727288213008,360,,,
40,,368,,0.09144195169210434,0.24345305562019348
,0.0009546180545235346,369,,,
41,,377,,0.09452934563159943,0.24407587945461273
,0.0009524135262330101,378,,,
42,,386,,0.08425762504339218,0.2299850583076477
,0.0009501593857010972,387,,,
43,,395,,0.09892944246530533,0.2533833384513855
,0.0009478558801197068,396,,,
44,,399,0.010750860907137394,,
44,,404,,0.09384477883577347,0.2462925761938095
,0.0009455032620941841,405,,,
45,,413,,0.09715954959392548,0.24826385080814362
,0.0009431017896156075,414,,,
46,,422,,0.0881979912519455,0.23480944335460663
,0.0009406517260324962,423,,,
47,,431,,0.09086307883262634,0.23688602447509766
,0.000938153340021932,432,,,
48,,440,,0.08424389362335205,0.22952218353748322
,0.0009356069055600951,441,,,
49,,449,0.006504472810775042,,
49,,449,,0.09112580865621567,0.23531006276607513
