epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
44,,269,,,0.529411792755127,1.1913098096847534
,0.0008802029828000149,270,,,,
45,,275,,,0.6274510025978088,1.191452980041504
,0.0008750555348152292,276,,,,
46,,281,,,0.5686274766921997,1.123278021812439
,0.0008698155474893041,282,,,,
47,,287,,,0.6078431606292725,1.0390427112579346
,0.0008644843137107051,288,,,,
48,,293,,,0.6078431606292725,1.0930025577545166
,0.0008590631488815939,294,,,,
49,,299,0.9375,0.19598549604415894,,
49,,299,,,0.5882353186607361,1.2061364650726318
,0.0008535533905932731,300,,,,
50,,305,,,0.6078431606292725,1.1358096599578857
,0.0008479563982961564,306,,,,
51,,311,,,0.6274510025978088,1.1225602626800537
,0.0008422735529643437,312,,,,
52,,317,,,0.5882353186607361,1.119895577430725
,0.000836506256754886,318,,,,
53,,323,,,0.5686274766921997,1.1177061796188354
,0.0008306559326618253,324,,,,
54,,329,,,0.5686274766921997,1.093395471572876
,0.0008247240241650912,330,,,,
55,,335,,,0.5882353186607361,1.1410694122314453
,0.0008187119948743442,336,,,,
56,,341,,,0.5686274766921997,1.1946285963058472
,0.000812621328167852,342,,,,
57,,347,,,0.5686274766921997,1.194446325302124
,0.0008064535268264877,348,,,,
58,,349,1.0,0.09845775365829468,,
58,,353,,,0.5490196347236633,1.4690518379211426
,0.0008002101126629415,354,,,,
59,,359,,,0.5490196347236633,1.306774616241455
,0.000793892626146236,360,,,,
60,,365,,,0.5686274766921997,1.2490546703338623
,0.0007875026260216388,366,,,,
61,,371,,,0.5686274766921997,1.1884509325027466
,0.0007810416889260649,372,,,,
62,,377,,,0.5882353186607361,1.1899243593215942
,0.0007745114089990654,378,,,,
63,,383,,,0.5882353186607361,1.2405593395233154
