epoch,lr-AdamW,step,train_loss,val_loss,val_mae
,0.001,0,,,
0,,8,,0.05961623042821884,0.20744673907756805
,0.000999972584682756,9,,,
1,,17,,0.057659219950437546,0.2011866271495819
,0.0009998903417374227,18,,,
2,,26,,0.0573313869535923,0.2021075338125229
,0.0009997532801828658,27,,,
3,,35,,0.0561097115278244,0.19837817549705505
,0.0009995614150494292,36,,,
4,,44,,0.05628490447998047,0.19822999835014343
,0.000999314767377287,45,,,
5,,49,0.05098402872681618,,
5,,53,,0.05780728906393051,0.20190086960792542
,0.0009990133642141358,54,,,
6,,62,,0.0563923604786396,0.19293494522571564
,0.000998657238612229,63,,,
7,,71,,0.0565447099506855,0.19426172971725464
,0.0009982464296247522,72,,,
8,,80,,0.056735772639513016,0.19680047035217285
,0.00099778098230154,81,,,
9,,89,,0.05301831290125847,0.1878710240125656
,0.0009972609476841367,90,,,
10,,98,,0.05481237918138504,0.19273820519447327
,0.0009966863828001983,99,,,
11,,99,0.055975914001464844,,
11,,107,,0.05521758273243904,0.18938210606575012
,0.0009960573506572392,108,,,
12,,116,,0.05632195621728897,0.19867940247058868
,0.000995373920235722,117,,,
13,,125,,0.055506255477666855,0.19304737448692322
,0.0009946361664814943,126,,,
14,,134,,0.06172528117895126,0.19939452409744263
,0.000993844170297569,135,,,
15,,143,,0.06065009906888008,0.19580602645874023
,0.0009929980185352527,144,,,
16,,149,0.03524759039282799,,
16,,152,,0.07357606291770935,0.22396105527877808
,0.000992097803984621,153,,,
17,,161,,0.0660683736205101,0.20618784427642822
,0.0009911436253643446,162,,,
18,,170,,0.07216785848140717,0.21435654163360596
,0.0009901355873108612,171,,,
19,,179,,0.07641403377056122,0.21494238078594208
,0.000989073800366903,180,,,
20,,188,,0.06977447122335434,0.2040599286556244
,0.0009879583809693738,189,,,
21,,197,,0.06835866719484329,0.20631717145442963
,0.0009867894514365802,198,,,
22,,199,0.02698451653122902,,
22,,206,,0.0681883692741394,0.20418496429920197
,0.0009855671399548183,207,,,
23,,215,,0.06487463414669037,0.2030586302280426
,0.0009842915805643158,216,,,
24,,224,,0.07719847559928894,0.21981512010097504
,0.0009829629131445344,225,,,
25,,233,,0.0809904932975769,0.23048560321331024
,0.0009815812833988294,234,,,
26,,242,,0.08367596566677094,0.2318892627954483
,0.0009801468428384719,243,,,
27,,249,0.025922374799847603,,
27,,251,,0.07756531983613968,0.22020678222179413
,0.000978659748766034,252,,,
28,,260,,0.08170697838068008,0.2240019589662552
,0.0009771201642581387,261,,,
29,,269,,0.07677429914474487,0.22106443345546722
,0.0009755282581475771,270,,,
30,,278,,0.07891955971717834,0.21946275234222412
,0.0009738842050047931,279,,,
31,,287,,0.07413969933986664,0.2144300639629364
,0.0009721881851187409,288,,,
32,,296,,0.0764615461230278,0.21615926921367645
,0.0009704403844771131,297,,,
33,,299,0.013671851716935635,,
33,,305,,0.08530984818935394,0.22586070001125336
,0.0009686409947459461,306,,,
34,,314,,0.08911684155464172,0.2379217892885208
,0.0009667902132486011,315,,,
35,,323,,0.08710972964763641,0.23596614599227905
,0.000964888242944126,324,,,
36,,332,,0.08343325555324554,0.22560878098011017
,0.0009629352924049977,333,,,
37,,341,,0.08208219707012177,0.2203216552734375
,0.0009609315757942507,342,,,
38,,349,0.013716824352741241,,
38,,350,,0.08125507831573486,0.2187746912240982
,0.0009588773128419909,351,,,
39,,359,,0.07809792459011078,0.2214057296514511
,0.0009567727288213008,360,,,
40,,368,,0.08319368958473206,0.22255918383598328
,0.0009546180545235346,369,,,
41,,377,,0.08226485550403595,0.21965089440345764
,0.0009524135262330101,378,,,
42,,386,,0.0777842327952385,0.21480555832386017
,0.0009501593857010972,387,,,
43,,395,,0.08615077286958694,0.22616524994373322
,0.0009478558801197068,396,,,
44,,399,0.007678772322833538,,
44,,404,,0.08676781505346298,0.2284461408853531
,0.0009455032620941841,405,,,
45,,413,,0.08235802501440048,0.22455942630767822
,0.0009431017896156075,414,,,
46,,422,,0.08105528354644775,0.2194604128599167
,0.0009406517260324962,423,,,
47,,431,,0.0748409703373909,0.21235992014408112
,0.000938153340021932,432,,,
48,,440,,0.07588861882686615,0.21719025075435638
,0.0009356069055600951,441,,,
49,,449,0.009072155691683292,,
49,,449,,0.07655046880245209,0.21602202951908112
