epoch,lr-SOAP,step,train_loss,val_acc,val_loss
,0.0009568159560924791,775,,,
31,,799,,0.75,0.6071500182151794
31,,799,0.7787777781486511,,
,0.0009534837432448475,800,,,
32,,824,,0.692307710647583,0.6161684393882751
32,,824,0.7588318586349487,,
,0.0009500339584407229,825,,,
33,,849,,0.75,0.5986586809158325
33,,849,0.7066371440887451,,
,0.0009464674970719491,850,,,
34,,874,,0.75,0.5957223176956177
34,,874,0.7920182943344116,,
,0.0009427852848137783,875,,,
35,,899,,0.7884615659713745,0.6014020442962646
35,,899,0.7081645131111145,,
,0.0009389882773846131,900,,,
36,,924,,0.75,0.6385044455528259
36,,924,0.7688555717468262,,
,0.0009350774602979489,925,,,
37,,949,,0.692307710647583,0.6772961020469666
37,,949,0.7646849155426025,,
,0.0009310538486065846,950,,,
38,,974,,0.7884615659713745,0.5953659415245056
38,,974,0.7315733432769775,,
,0.0009269184866391649,975,,,
39,,999,,0.7115384340286255,0.6675472259521484
39,,999,0.7890456914901733,,
,0.0009226724477291255,1000,,,
40,,1024,,0.7884615659713745,0.6439605355262756
40,,1024,0.7444381713867188,,
,0.0009183168339361082,1025,,,
41,,1049,,0.7692307829856873,0.6104377508163452
41,,1049,0.7904325127601624,,
,0.0009138527757599227,1050,,,
42,,1074,,0.7692307829856873,0.649136483669281
42,,1074,0.6935454607009888,,
,0.000909281431847124,1075,,,
43,,1099,,0.75,0.6552825570106506
43,,1099,0.7766361832618713,,
,0.0009046039886902862,1100,,,
44,,1124,,0.75,0.6402673721313477
44,,1124,0.7434734106063843,,
,0.0008998216603200489,1125,,,
45,,1149,,0.75,0.6522656679153442
45,,1149,0.6878709197044373,,
,0.0008949356879900142,1150,,,
46,,1174,,0.7692307829856873,0.5778021812438965
46,,1174,0.728477954864502,,
,0.0008899473398545796,1175,,,
47,,1199,,0.7115384340286255,0.6412152647972107
47,,1199,0.7798424363136292,,
,0.0008848579106397899,1200,,,
48,,1224,,0.75,0.6285399794578552
48,,1224,0.7632652521133423,,
,0.0008796687213072888,1225,,,
49,,1249,,0.692307710647583,0.6768245697021484
49,,1249,0.7273597717285156,,
,0.0008743811187114648,1250,,,
50,,1274,,0.7884615659713745,0.6373221278190613
50,,1274,0.6308571696281433,,
,0.0008689964752498745,1275,,,
51,,1299,,0.75,0.6642335653305054
51,,1299,0.6694419384002686,,
,0.0008635161885070363,1300,,,
52,,1324,,0.7884615659713745,0.6534734964370728
52,,1324,0.7703459858894348,,
,0.0008579416808916884,1325,,,
53,,1349,,0.7307692766189575,0.6803690195083618
53,,1349,0.839446485042572,,
,0.0008522743992676013,1350,,,
54,,1374,,0.75,0.6349455118179321
54,,1374,0.7063690423965454,,
,0.0008465158145780448,1375,,,
55,,1399,,0.75,0.6148319244384766
55,,1399,0.7202123403549194,,
,0.0008406674214640051,1400,,,
56,,1424,,0.692307710647583,0.6785102486610413
56,,1424,0.6764613389968872,,
,0.0008347307378762496,1425,,,
57,,1449,,0.7115384340286255,0.6655675172805786
57,,1449,0.7027284502983093,,
,0.0008287073046813434,1450,,,
58,,1474,,0.7115384340286255,0.6287478804588318
58,,1474,0.7522158026695251,,
,0.0008225986852617172,1475,,,
59,,1499,,0.75,0.6829231977462769
59,,1499,0.7308472990989685,,
,0.0008164064651098908,1500,,,
60,,1524,,0.7692307829856873,0.5982885360717773
60,,1524,0.741258442401886,,
,0.0008101322514169595,1525,,,
61,,1549,,0.7884615659713745,0.6598368287086487
61,,1549,0.6457441449165344,,
,0.0008037776726554462,1550,,,
62,,1574,,0.7307692766189575,0.6812403202056885
62,,1574,0.691993236541748,,
,0.0007973443781566324,1575,,,
63,,1599,,0.7115384340286255,0.6948766112327576
63,,1599,0.753084659576416,,
,0.0007908340376824735,1600,,,
64,,1624,,0.7307692766189575,0.653889536857605
64,,1624,0.7162848114967346,,
,0.0007842483409922123,1625,,,
65,,1649,,0.7307692766189575,0.6279772520065308
65,,1649,0.6292474865913391,,
,0.0007775889974038018,1650,,,
66,,1674,,0.6538462042808533,0.6958796977996826
66,,1674,0.7331951856613159,,
,0.0007708577353502517,1675,,,
67,,1699,,0.7884615659713745,0.6363770961761475
67,,1699,0.6127875447273254,,
,0.0007640563019310133,1700,,,
68,,1724,,0.7692307829856873,0.6400747895240784
68,,1724,0.6242884397506714,,
,0.00075718646245852,1725,,,
69,,1749,,0.7115384340286255,0.698823869228363
69,,1749,0.7123878002166748,,
,0.00075025,1750,,,
70,,1774,,0.7307692766189575,0.6920032501220703
70,,1774,0.6659829616546631,,
,0.0007432487149146818,1775,,,
71,,1799,,0.692307710647583,0.6860471963882446
71,,1799,0.670327365398407,,
,0.0007361844243865098,1800,,,
72,,1824,,0.7115384340286255,0.6585970520973206
72,,1824,0.6547728776931763,,
,0.0007290589619524955,1825,,,
73,,1849,,0.7307692766189575,0.668020486831665
73,,1849,0.6728348731994629,,
,0.0007218741770268212,1850,,,
74,,1874,,0.692307710647583,0.6869686841964722
74,,1874,0.6676884293556213,,
,0.0007146319344208256,1875,,,
75,,1899,,0.6730769276618958,0.7028425931930542
75,,1899,0.6707309484481812,,
,0.000707334113858992,1900,,,
76,,1924,,0.7307692766189575,0.6669204235076904
76,,1924,0.6352287530899048,,
,0.000699982609491065,1925,,,
77,,1949,,0.75,0.689547598361969
77,,1949,0.6545096635818481,,
,0.0006925793294004241,1950,,,
78,,1974,,0.6538462042808533,0.7192971110343933
78,,1974,0.6551026105880737,,
,0.0006851261951088404,1975,,,
79,,1999,,0.7115384340286255,0.7035559415817261
79,,1999,0.7419312000274658,,
,0.0006776251410777465,2000,,,
80,,2024,,0.7115384340286255,0.6883383989334106
80,,2024,0.7647010684013367,,
,0.0006700781142061456,2025,,,
81,,2049,,0.7884615659713745,0.6746715903282166
81,,2049,0.6133958101272583,,
,0.0006624870733252937,2050,,,
82,,2074,,0.7307692766189575,0.6682544350624084
82,,2074,0.6738334894180298,,
,0.0006548539886902864,2075,,,
83,,2099,,0.7115384340286255,0.6893873810768127
83,,2099,0.7441574335098267,,
,0.0006471808414686777,2100,,,
84,,2124,,0.7307692766189575,0.7032906413078308
84,,2124,0.6898403167724609,,
,0.0006394696232262683,2125,,,
85,,2149,,0.6730769276618958,0.7166590094566345
85,,2149,0.6936435103416443,,
,0.0006317223354101942,2150,,,
86,,2174,,0.692307710647583,0.7146677374839783
86,,2174,0.7650535702705383,,
,0.0006239409888294522,2175,,,
87,,2199,,0.6538462042808533,0.7278015613555908
87,,2199,0.7286278605461121,,
,0.0006161276031329921,2200,,,
88,,2224,,0.7307692766189575,0.6785764098167419
88,,2224,0.6914505958557129,,
,0.0006082842062855193,2225,,,
89,,2249,,0.6730769276618958,0.7246130704879761
89,,2249,0.7348746657371521,,
,0.0006004128340411344,2250,,,
90,,2274,,0.6730769276618958,0.7264502644538879
90,,2274,0.6010674238204956,,
,0.0005925155294149539,2275,,,
91,,2299,,0.692307710647583,0.7195342183113098
91,,2299,0.7122402191162109,,
,0.0005845943421528459,2300,,,
92,,2324,,0.6538462042808533,0.7284729480743408
92,,2324,0.6703277826309204,,
,0.0005766513281994177,2325,,,
93,,2349,,0.7115384340286255,0.6822807788848877
93,,2349,0.6906697750091553,,
,0.0005686885491643955,2350,,,
94,,2374,,0.692307710647583,0.6838427186012268
94,,2374,0.6474899053573608,,
,0.0005607080717875339,2375,,,
95,,2399,,0.7115384340286255,0.7020370960235596
95,,2399,0.6729872822761536,,
,0.000552711967402193,2400,,,
96,,2424,,0.692307710647583,0.7142676711082458
96,,2424,0.7012626528739929,,
,0.0005447023113977237,2425,,,
97,,2449,,0.6730769276618958,0.7514446973800659
97,,2449,0.7456578612327576,,
,0.0005366811826808004,2450,,,
98,,2474,,0.7115384340286255,0.7097911238670349
98,,2474,0.6397349834442139,,
,0.0005286506631358408,2475,,,
99,,2499,,0.6538462042808533,0.7607389688491821
99,,2499,0.6410149931907654,,
,0.0005206128370846529,2500,,,
100,,2524,,0.6730769276618958,0.7462441325187683
100,,2524,0.5681055784225464,,
,0.0005125697907454482,2525,,,
101,,2549,,0.7115384340286255,0.7123454213142395
101,,2549,0.7009871602058411,,
,0.0005045236116913644,2550,,,
102,,2574,,0.7307692766189575,0.7012926936149597
102,,2574,0.647147536277771,,
,0.0004964763883086359,2575,,,
103,,2599,,0.75,0.6909564137458801
103,,2599,0.7311015129089355,,
,0.000488430209254552,2600,,,
104,,2624,,0.7307692766189575,0.6678929924964905
104,,2624,0.5308676362037659,,
