epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,7,,,0.4375,1.4649264812469482
,0.0009999383162408303,8,,,,
1,,15,,,0.46875,1.2893321514129639
,0.0009997532801828658,16,,,,
2,,23,,,0.5,1.1522321701049805
,0.0009994449374809851,24,,,,
3,,31,,,0.484375,1.0942730903625488
,0.0009990133642141358,32,,,,
4,,39,,,0.515625,1.0318958759307861
,0.000998458666866564,40,,,,
5,,47,,,0.484375,1.011399269104004
,0.00099778098230154,48,,,,
6,,49,0.40625,1.161651849746704,,
6,,55,,,0.515625,1.061315655708313
,0.0009969804777275899,56,,,,
7,,63,,,0.515625,1.0318353176116943
,0.000996057350657239,64,,,,
8,,71,,,0.5,0.978001058101654
,0.0009950118288582787,72,,,,
9,,79,,,0.546875,0.9724962711334229
,0.0009938441702975688,80,,,,
10,,87,,,0.515625,0.999904453754425
,0.000992554663077387,88,,,,
11,,95,,,0.484375,0.9603292346000671
,0.0009911436253643444,96,,,,
12,,99,0.6875,0.8810556530952454,,
12,,103,,,0.53125,0.9418964982032776
,0.0009896114053108828,104,,,,
13,,111,,,0.578125,0.9294959306716919
,0.0009879583809693736,112,,,,
14,,119,,,0.5625,0.905816912651062
,0.0009861849601988382,120,,,,
15,,127,,,0.53125,0.9131243228912354
,0.0009842915805643154,128,,,,
16,,135,,,0.515625,0.8961807489395142
,0.000982278709228899,136,,,,
17,,143,,,0.5625,0.8970001339912415
,0.0009801468428384714,144,,,,
18,,149,0.71875,0.6348423361778259,,
18,,151,,,0.5625,0.9123252630233765
,0.0009778965073991648,152,,,,
19,,159,,,0.546875,0.9777327179908752
,0.0009755282581475766,160,,,,
20,,167,,,0.5625,0.9818480014801025
,0.0009730426794137723,168,,,,
21,,175,,,0.53125,1.128164529800415
,0.0009704403844771124,176,,,,
22,,183,,,0.53125,1.1130690574645996
,0.0009677220154149334,184,,,,
23,,191,,,0.5,1.1372478008270264
,0.0009648882429441253,192,,,,
24,,199,0.5625,0.988932728767395,,
24,,199,,,0.59375,1.3394954204559326
,0.000961939766255643,200,,,,
25,,207,,,0.484375,1.2073156833648682
,0.0009588773128419901,208,,,,
26,,215,,,0.53125,1.2308087348937988
,0.0009557016383177221,216,,,,
27,,223,,,0.53125,1.2154231071472168
,0.0009524135262330093,224,,,,
28,,231,,,0.515625,1.3009300231933594
,0.0009490137878803073,232,,,,
29,,239,,,0.5,1.3687058687210083
,0.0009455032620941834,240,,,,
30,,247,,,0.5,1.4153521060943604
,0.0009418828150443463,248,,,,
31,,249,0.84375,0.4373755156993866,,
31,,255,,,0.5,1.5182530879974365
,0.0009381533400219311,256,,,,
32,,263,,,0.4375,1.5937881469726562
,0.0009343157572190951,264,,,,
33,,271,,,0.53125,1.5521104335784912
,0.0009303710135019713,272,,,,
34,,279,,,0.546875,1.616274356842041
,0.0009263200821770456,280,,,,
35,,287,,,0.546875,1.6614131927490234
,0.000922163962751007,288,,,,
36,,295,,,0.5625,1.6955410242080688
,0.0009179036806841347,296,,,,
37,,299,0.9375,0.21697333455085754,,
37,,303,,,0.5,1.7348707914352417
,0.0009135402871372803,304,,,,
38,,311,,,0.53125,1.5651174783706665
,0.0009090748587125112,312,,,,
39,,319,,,0.515625,1.6464166641235352
,0.0009045084971874732,320,,,,
40,,327,,,0.5625,1.9343806505203247
,0.0008998423292435448,328,,,,
41,,335,,,0.53125,1.9554853439331055
,0.0008950775061878447,336,,,,
42,,343,,,0.53125,2.113332986831665
,0.0008902152036691643,344,,,,
43,,349,1.0,0.08728247135877609,,
43,,351,,,0.53125,2.032987594604492
,0.000885256621387894,352,,,,
44,,359,,,0.5625,1.9934282302856445
,0.0008802029828000149,360,,,,
45,,367,,,0.546875,2.137483596801758
,0.0008750555348152292,368,,,,
46,,375,,,0.546875,2.4757871627807617
